country,hazard,rp,income_cat,fa,v,shew
Ethiopia,surge,20.0,poor,0.0,0.3,0.0
Ethiopia,surge,50.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,surge,50.0,poor,0.0,0.3,0.0
Ethiopia,surge,100.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,surge,100.0,poor,0.0,0.3,0.0
Ethiopia,surge,250.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,surge,250.0,poor,0.0,0.3,0.0
Ethiopia,surge,500.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,surge,500.0,poor,0.0,0.3,0.0
Ethiopia,surge,1000.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,surge,1000.0,poor,0.0,0.3,0.0
Ethiopia,surge,1500.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,surge,1500.0,poor,0.0,0.3,0.0
Ethiopia,tsunami,1.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,tsunami,1.0,poor,0.0,0.3,0.0
Ethiopia,tsunami,20.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,tsunami,20.0,poor,0.0,0.3,0.0
Ethiopia,tsunami,50.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,tsunami,50.0,poor,0.0,0.3,0.0
Ethiopia,tsunami,100.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,tsunami,100.0,poor,0.0,0.3,0.0
Ethiopia,tsunami,250.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,tsunami,250.0,poor,0.0,0.3,0.0
Ethiopia,tsunami,500.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,tsunami,500.0,poor,0.0,0.3,0.0
Ethiopia,tsunami,1000.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,tsunami,1000.0,poor,0.0,0.3,0.0
Ethiopia,tsunami,1500.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,tsunami,1500.0,poor,0.0,0.3,0.0
Ethiopia,wind,1.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,wind,1.0,poor,0.0,0.3,0.0
Ethiopia,wind,20.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,wind,20.0,poor,0.0,0.3,0.0
Ethiopia,wind,50.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,wind,50.0,poor,0.0,0.3,0.0
Ethiopia,wind,100.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,wind,100.0,poor,0.0,0.3,0.0
Ethiopia,wind,250.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,wind,250.0,poor,0.0,0.3,0.0
Ethiopia,wind,500.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,wind,500.0,poor,0.0,0.3,0.0
Ethiopia,wind,1000.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,wind,1000.0,poor,0.0,0.3,0.0
Ethiopia,wind,1500.0,nonpoor,0.0,0.372560034233,0.0
Ethiopia,wind,1500.0,poor,0.0,0.3,0.0
Fiji,earthquake,1.0,nonpoor,0.000189203193545,0.28,0.0
Fiji,earthquake,1.0,poor,0.000189203193545,0.3,0.0
Fiji,earthquake,20.0,nonpoor,0.000454340621718,0.28,0.0
Fiji,earthquake,20.0,poor,0.000454340621718,0.3,0.0
Fiji,earthquake,50.0,nonpoor,0.00262473805114,0.28,0.0
Fiji,earthquake,50.0,poor,0.00262473805114,0.3,0.0
Fiji,earthquake,100.0,nonpoor,0.00769002200948,0.28,0.0
Fiji,earthquake,100.0,poor,0.00769002200948,0.3,0.0
Fiji,earthquake,250.0,nonpoor,0.0240923324273,0.28,0.0
Fiji,earthquake,250.0,poor,0.0240923324273,0.3,0.0
Fiji,earthquake,500.0,nonpoor,0.0469597870975,0.28,0.0
Fiji,earthquake,500.0,poor,0.0469597870975,0.3,0.0
Fiji,earthquake,1000.0,nonpoor,0.0802156786857,0.28,0.0
Fiji,earthquake,1000.0,poor,0.0802156786857,0.3,0.0
Fiji,earthquake,1500.0,nonpoor,0.104274242553,0.28,0.0
Fiji,earthquake,1500.0,poor,0.104274242553,0.3,0.0
Fiji,earthquake,2000.0,nonpoor,0.9,0.99,0.0
Fiji,earthquake,2000.0,poor,0.9,0.99,0.0
Fiji,surge,1.0,nonpoor,0.0148704266839,0.28,0.0
Fiji,surge,1.0,poor,0.0139165039416,0.3,0.0
Fiji,surge,20.0,nonpoor,0.201167700654,0.28,0.0
Fiji,surge,20.0,poor,0.188262997328,0.3,0.0
Fiji,surge,50.0,nonpoor,0.254540627215,0.28,0.0
Fiji,surge,50.0,poor,0.238212104953,0.3,0.0
Fiji,surge,100.0,nonpoor,0.282298405138,0.28,0.0
Fiji,surge,100.0,poor,0.264189249663,0.3,0.0
Fiji,surge,250.0,nonpoor,0.319015421039,0.28,0.0
Fiji,surge,250.0,poor,0.298550906351,0.3,0.0
Fiji,surge,500.0,nonpoor,0.324236719395,0.28,0.0
Fiji,surge,500.0,poor,0.30343726373,0.3,0.0
Fiji,surge,1000.0,nonpoor,0.334682425875,0.28,0.0
Fiji,surge,1000.0,poor,0.313212888767,0.3,0.0
Fiji,surge,1500.0,nonpoor,0.345125022589,0.28,0.0
Fiji,surge,1500.0,poor,0.322985603526,0.3,0.0
Fiji,surge,2000.0,nonpoor,0.911696885526,0.99,0.0
Fiji,surge,2000.0,poor,0.853212457895,0.99,0.0
Fiji,tsunami,1.0,nonpoor,0.0,0.28,0.0
Fiji,tsunami,1.0,poor,0.0,0.3,0.0
Fiji,tsunami,20.0,nonpoor,0.0,0.28,0.0
Fiji,tsunami,20.0,poor,0.0,0.3,0.0
Fiji,tsunami,50.0,nonpoor,0.0,0.28,0.0
Fiji,tsunami,50.0,poor,0.0,0.3,0.0
Fiji,tsunami,100.0,nonpoor,0.0,0.28,0.0
Fiji,tsunami,100.0,poor,0.0,0.3,0.0
Fiji,tsunami,250.0,nonpoor,0.0,0.28,0.0
Fiji,tsunami,250.0,poor,0.0,0.3,0.0
Fiji,tsunami,500.0,nonpoor,0.0,0.28,0.0
Fiji,tsunami,500.0,poor,0.0,0.3,0.0
Fiji,tsunami,1000.0,nonpoor,0.0,0.28,0.0
Fiji,tsunami,1000.0,poor,0.0,0.3,0.0
Fiji,tsunami,1500.0,nonpoor,0.0,0.28,0.0
Fiji,tsunami,1500.0,poor,0.0,0.3,0.0
Fiji,wind,1.0,nonpoor,0.0054001974638,0.28,0.0
Fiji,wind,1.0,poor,0.0054001974638,0.3,0.0
Fiji,wind,20.0,nonpoor,0.0945458274844,0.28,0.0
Fiji,wind,20.0,poor,0.0945458274844,0.3,0.0
Fiji,wind,50.0,nonpoor,0.23134226292,0.28,0.0
Fiji,wind,50.0,poor,0.23134226292,0.3,0.0
Fiji,wind,100.0,nonpoor,0.295106513282,0.28,0.0
Fiji,wind,100.0,poor,0.295106513282,0.3,0.0
Fiji,wind,250.0,nonpoor,0.359994335724,0.28,0.0
Fiji,wind,250.0,poor,0.359994335724,0.3,0.0
Fiji,wind,500.0,nonpoor,0.395512720812,0.28,0.0
Fiji,wind,500.0,poor,0.395512720812,0.3,0.0
Fiji,wind,1000.0,nonpoor,0.425692603598,0.28,0.0
Fiji,wind,1000.0,poor,0.425692603598,0.3,0.0
Fiji,wind,1500.0,nonpoor,0.455872486381,0.28,0.0
Fiji,wind,1500.0,poor,0.455872486381,0.3,0.0
Fiji,wind,2000.0,nonpoor,0.9,0.99,0.0
Fiji,wind,2000.0,poor,0.9,0.99,0.0
France,earthquake,1.0,nonpoor,0.00013243254912,0.307,0.0
France,earthquake,1.0,poor,0.00013243254912,0.3,0.0
France,earthquake,20.0,nonpoor,0.000745397441525,0.307,0.0
France,earthquake,20.0,poor,0.000745397441525,0.3,0.0
France,earthquake,50.0,nonpoor,0.00192997592106,0.307,0.0
France,earthquake,50.0,poor,0.00192997592106,0.3,0.0
France,earthquake,100.0,nonpoor,0.0035939355666,0.307,0.0
France,earthquake,100.0,poor,0.0035939355666,0.3,0.0
France,earthquake,250.0,nonpoor,0.00705947744932,0.307,0.0
France,earthquake,250.0,poor,0.00705947744932,0.3,0.0
France,earthquake,500.0,nonpoor,0.0105463887593,0.307,0.0
France,earthquake,500.0,poor,0.0105463887593,0.3,0.0
France,earthquake,1000.0,nonpoor,0.0147276899278,0.307,0.0
France,earthquake,1000.0,poor,0.0147276899278,0.3,0.0
France,earthquake,1500.0,nonpoor,0.0172079635582,0.307,0.0
France,earthquake,1500.0,poor,0.0172079635582,0.3,0.0
France,earthquake,2000.0,nonpoor,0.9,0.99,0.0
France,earthquake,2000.0,poor,0.9,0.99,0.0
France,flood,1.0,nonpoor,0.000323163820562,0.307,0.0
France,flood,1.0,poor,0.000359857335606,0.3,0.0
France,flood,20.0,nonpoor,0.00147671503831,0.307,0.0
France,flood,20.0,poor,0.0016443880946,0.3,0.0
France,flood,50.0,nonpoor,0.00609870681183,0.307,0.0
France,flood,50.0,poor,0.006791182194,0.3,0.0
France,flood,100.0,nonpoor,0.0133814142568,0.307,0.0
France,flood,100.0,poor,0.0149008019298,0.3,0.0
France,flood,250.0,nonpoor,0.058644367741,0.307,0.0
France,flood,250.0,poor,0.0653031205253,0.3,0.0
France,flood,500.0,nonpoor,0.0850119069577,0.307,0.0
France,flood,500.0,poor,0.0946645521129,0.3,0.0
France,flood,1000.0,nonpoor,0.143496181573,0.307,0.0
France,flood,1000.0,poor,0.159789401799,0.3,0.0
France,flood,1500.0,nonpoor,0.170513594684,0.307,0.0
France,flood,1500.0,poor,0.189874496968,0.3,0.0
France,flood,2000.0,nonpoor,0.880015787364,0.99,0.0
France,flood,2000.0,poor,0.979936850546,0.99,0.0
France,surge,1.0,nonpoor,6.59561893128e-05,0.307,0.0
France,surge,1.0,poor,7.34451601406e-05,0.3,0.0
France,surge,20.0,nonpoor,0.000806379460705,0.307,0.0
France,surge,20.0,poor,0.000897939514739,0.3,0.0
France,surge,50.0,nonpoor,0.00204725913768,0.307,0.0
France,surge,50.0,poor,0.00227971441017,0.3,0.0
France,surge,100.0,nonpoor,0.00275123310421,0.307,0.0
France,surge,100.0,poor,0.00306362083723,0.3,0.0
France,surge,250.0,nonpoor,0.00330978421998,0.307,0.0
France,surge,250.0,poor,0.00368559243037,0.3,0.0
France,surge,500.0,nonpoor,0.00372158471376,0.307,0.0
France,surge,500.0,poor,0.00414415065708,0.3,0.0
France,surge,1000.0,nonpoor,0.00383074756072,0.307,0.0
France,surge,1000.0,poor,0.00426570835864,0.3,0.0
France,surge,1500.0,nonpoor,0.00392691830314,0.307,0.0
France,surge,1500.0,poor,0.004372798772,0.3,0.0
France,surge,2000.0,nonpoor,0.880015787364,0.99,0.0
France,surge,2000.0,poor,0.979936850546,0.99,0.0
France,tsunami,1.0,nonpoor,0.0,0.307,0.0
France,tsunami,1.0,poor,0.0,0.3,0.0
France,tsunami,20.0,nonpoor,0.0,0.307,0.0
France,tsunami,20.0,poor,0.0,0.3,0.0
France,tsunami,50.0,nonpoor,0.0,0.307,0.0
France,tsunami,50.0,poor,0.0,0.3,0.0
France,tsunami,100.0,nonpoor,0.0,0.307,0.0
France,tsunami,100.0,poor,0.0,0.3,0.0
France,tsunami,250.0,nonpoor,2.8277124887e-07,0.307,0.0
France,tsunami,250.0,poor,2.8277124887e-07,0.3,0.0
France,tsunami,500.0,nonpoor,6.01277325894e-06,0.307,0.0
France,tsunami,500.0,poor,6.01277325894e-06,0.3,0.0
France,tsunami,1000.0,nonpoor,1.71527175139e-05,0.307,0.0
France,tsunami,1000.0,poor,1.71527175139e-05,0.3,0.0
France,tsunami,1500.0,nonpoor,2.44519445863e-05,0.307,0.0
France,tsunami,1500.0,poor,2.44519445863e-05,0.3,0.0
France,tsunami,2000.0,nonpoor,0.9,0.99,0.0
France,tsunami,2000.0,poor,0.9,0.99,0.0
France,wind,1.0,nonpoor,0.000112579872681,0.307,0.0
France,wind,1.0,poor,0.000112579872681,0.3,0.0
France,wind,20.0,nonpoor,0.00104717961898,0.307,0.0
France,wind,20.0,poor,0.00104717961898,0.3,0.0
France,wind,50.0,nonpoor,0.00534203053449,0.307,0.0
France,wind,50.0,poor,0.00534203053449,0.3,0.0
France,wind,100.0,nonpoor,0.00824433248538,0.307,0.0
France,wind,100.0,poor,0.00824433248538,0.3,0.0
France,wind,250.0,nonpoor,0.0121973440348,0.307,0.0
France,wind,250.0,poor,0.0121973440348,0.3,0.0
France,wind,500.0,nonpoor,0.0144167844934,0.307,0.0
France,wind,500.0,poor,0.0144167844934,0.3,0.0
France,wind,1000.0,nonpoor,0.0159326994069,0.307,0.0
France,wind,1000.0,poor,0.0159326994069,0.3,0.0
France,wind,1500.0,nonpoor,0.0164470292349,0.307,0.0
France,wind,1500.0,poor,0.0164470292349,0.3,0.0
France,wind,2000.0,nonpoor,0.9,0.99,0.0
France,wind,2000.0,poor,0.9,0.99,0.0
Gabon,earthquake,1.0,nonpoor,2.57077018687e-05,0.426990514063,0.0
Gabon,earthquake,1.0,poor,2.57077018687e-05,0.3,0.0
Gabon,earthquake,20.0,nonpoor,0.000201740944183,0.426990514063,0.0
Gabon,earthquake,20.0,poor,0.000201740944183,0.3,0.0
Gabon,earthquake,50.0,nonpoor,0.000518819048989,0.426990514063,0.0
Gabon,earthquake,50.0,poor,0.000518819048989,0.3,0.0
Gabon,earthquake,100.0,nonpoor,0.000904267120145,0.426990514063,0.0
Gabon,earthquake,100.0,poor,0.000904267120145,0.3,0.0
Gabon,earthquake,250.0,nonpoor,0.00186719368968,0.426990514063,0.0
Gabon,earthquake,250.0,poor,0.00186719368968,0.3,0.0
Gabon,earthquake,500.0,nonpoor,0.00343217231071,0.426990514063,0.0
Gabon,earthquake,500.0,poor,0.00343217231071,0.3,0.0
Gabon,earthquake,1000.0,nonpoor,0.00625357292204,0.426990514063,0.0
Gabon,earthquake,1000.0,poor,0.00625357292204,0.3,0.0
Gabon,earthquake,1500.0,nonpoor,0.00876839864081,0.426990514063,0.0
Gabon,earthquake,1500.0,poor,0.00876839864081,0.3,0.0
Gabon,earthquake,2000.0,nonpoor,0.9,0.99,0.0
Gabon,earthquake,2000.0,poor,0.9,0.786416322847,0.0
Gabon,flood,1.0,nonpoor,0.0017704295975,0.426990514063,0.0
Gabon,flood,1.0,poor,0.00371358403378,0.3,0.0
Gabon,flood,20.0,nonpoor,0.0421396236476,0.426990514063,0.0
Gabon,flood,20.0,poor,0.0883904300902,0.3,0.0
Gabon,flood,50.0,nonpoor,0.0668873114744,0.426990514063,0.0
Gabon,flood,50.0,poor,0.140300214312,0.3,0.0
Gabon,flood,100.0,nonpoor,0.0803390436717,0.426990514063,0.0
Gabon,flood,100.0,poor,0.168516042824,0.3,0.0
Gabon,flood,250.0,nonpoor,0.149150063672,0.426990514063,0.0
Gabon,flood,250.0,poor,0.312851353069,0.3,0.0
Gabon,flood,500.0,nonpoor,0.157345999334,0.426990514063,0.0
Gabon,flood,500.0,poor,0.33004282787,0.3,0.0
Gabon,flood,1000.0,nonpoor,0.173737870672,0.426990514063,0.0
Gabon,flood,1000.0,poor,0.364425777508,0.3,0.0
Gabon,flood,1500.0,nonpoor,0.190129741898,0.426990514063,0.0
Gabon,flood,1500.0,poor,0.398808726907,0.3,0.0
Gabon,flood,2000.0,nonpoor,0.738,0.99,0.0
Gabon,flood,2000.0,poor,1.548,0.786416322847,0.0
Gabon,surge,1.0,nonpoor,0.0,0.426990514063,0.0
Gabon,surge,1.0,poor,0.0,0.3,0.0
Gabon,surge,20.0,nonpoor,0.0,0.426990514063,0.0
Gabon,surge,20.0,poor,0.0,0.3,0.0
Gabon,surge,50.0,nonpoor,0.0,0.426990514063,0.0
Gabon,surge,50.0,poor,0.0,0.3,0.0
Gabon,surge,100.0,nonpoor,0.0,0.426990514063,0.0
Gabon,surge,100.0,poor,0.0,0.3,0.0
Gabon,surge,250.0,nonpoor,0.0,0.426990514063,0.0
Gabon,surge,250.0,poor,0.0,0.3,0.0
Gabon,surge,500.0,nonpoor,0.0,0.426990514063,0.0
Gabon,surge,500.0,poor,0.0,0.3,0.0
Gabon,surge,1000.0,nonpoor,0.0,0.426990514063,0.0
Gabon,surge,1000.0,poor,0.0,0.3,0.0
Gabon,surge,1500.0,nonpoor,0.0,0.426990514063,0.0
Gabon,surge,1500.0,poor,0.0,0.3,0.0
Gabon,tsunami,1.0,nonpoor,0.0,0.426990514063,0.0
Gabon,tsunami,1.0,poor,0.0,0.3,0.0
Gabon,tsunami,20.0,nonpoor,0.0,0.426990514063,0.0
Gabon,tsunami,20.0,poor,0.0,0.3,0.0
Gabon,tsunami,50.0,nonpoor,0.0,0.426990514063,0.0
Gabon,tsunami,50.0,poor,0.0,0.3,0.0
Gabon,tsunami,100.0,nonpoor,0.0,0.426990514063,0.0
Gabon,tsunami,100.0,poor,0.0,0.3,0.0
Gabon,tsunami,250.0,nonpoor,0.0,0.426990514063,0.0
Gabon,tsunami,250.0,poor,0.0,0.3,0.0
Gabon,tsunami,500.0,nonpoor,0.0,0.426990514063,0.0
Gabon,tsunami,500.0,poor,0.0,0.3,0.0
Gabon,tsunami,1000.0,nonpoor,0.0,0.426990514063,0.0
Gabon,tsunami,1000.0,poor,0.0,0.3,0.0
Gabon,tsunami,1500.0,nonpoor,0.0,0.426990514063,0.0
Gabon,tsunami,1500.0,poor,0.0,0.3,0.0
Gabon,wind,1.0,nonpoor,0.0,0.426990514063,0.0
Gabon,wind,1.0,poor,0.0,0.3,0.0
Gabon,wind,20.0,nonpoor,0.0,0.426990514063,0.0
Gabon,wind,20.0,poor,0.0,0.3,0.0
Gabon,wind,50.0,nonpoor,0.0,0.426990514063,0.0
Gabon,wind,50.0,poor,0.0,0.3,0.0
Gabon,wind,100.0,nonpoor,0.0,0.426990514063,0.0
Gabon,wind,100.0,poor,0.0,0.3,0.0
Gabon,wind,250.0,nonpoor,0.0,0.426990514063,0.0
Gabon,wind,250.0,poor,0.0,0.3,0.0
Gabon,wind,500.0,nonpoor,0.0,0.426990514063,0.0
Gabon,wind,500.0,poor,0.0,0.3,0.0
Gabon,wind,1000.0,nonpoor,0.0,0.426990514063,0.0
Gabon,wind,1000.0,poor,0.0,0.3,0.0
Gabon,wind,1500.0,nonpoor,0.0,0.426990514063,0.0
Gabon,wind,1500.0,poor,0.0,0.3,0.0
"Gambia, The",earthquake,1.0,nonpoor,0.0,0.7,0.0
"Gambia, The",earthquake,1.0,poor,0.0,0.593739601658,0.0
"Gambia, The",earthquake,20.0,nonpoor,0.0,0.7,0.0
"Gambia, The",earthquake,20.0,poor,0.0,0.593739601658,0.0
"Gambia, The",earthquake,50.0,nonpoor,0.000219534729586,0.7,0.0
"Gambia, The",earthquake,50.0,poor,0.000219534729586,0.593739601658,0.0
"Gambia, The",earthquake,100.0,nonpoor,0.000610580966662,0.7,0.0
"Gambia, The",earthquake,100.0,poor,0.000610580966662,0.593739601658,0.0
"Gambia, The",earthquake,250.0,nonpoor,0.00133092929812,0.7,0.0
"Gambia, The",earthquake,250.0,poor,0.00133092929812,0.593739601658,0.0
"Gambia, The",earthquake,500.0,nonpoor,0.00232569604155,0.7,0.0
"Gambia, The",earthquake,500.0,poor,0.00232569604155,0.593739601658,0.0
"Gambia, The",earthquake,1000.0,nonpoor,0.00435639229022,0.7,0.0
"Gambia, The",earthquake,1000.0,poor,0.00435639229022,0.593739601658,0.0
"Gambia, The",earthquake,1500.0,nonpoor,0.0064488326816,0.7,0.0
"Gambia, The",earthquake,1500.0,poor,0.0064488326816,0.593739601658,0.0
"Gambia, The",earthquake,2000.0,nonpoor,0.9,0.99,0.0
"Gambia, The",earthquake,2000.0,poor,0.9,0.939867651362,0.0
"Gambia, The",flood,1.0,nonpoor,0.000342031189862,0.7,0.0
"Gambia, The",flood,1.0,poor,0.000713642979124,0.593739601658,0.0
"Gambia, The",flood,20.0,nonpoor,0.00874761110955,0.7,0.0
"Gambia, The",flood,20.0,poor,0.0182517601829,0.593739601658,0.0
"Gambia, The",flood,50.0,nonpoor,0.0173747767401,0.7,0.0
"Gambia, The",flood,50.0,poor,0.0362522126693,0.593739601658,0.0
"Gambia, The",flood,100.0,nonpoor,0.0194562722797,0.7,0.0
"Gambia, The",flood,100.0,poor,0.0405952220848,0.593739601658,0.0
"Gambia, The",flood,250.0,nonpoor,0.0228027169476,0.7,0.0
"Gambia, The",flood,250.0,poor,0.0475775290001,0.593739601658,0.0
"Gambia, The",flood,500.0,nonpoor,0.0228236722137,0.7,0.0
"Gambia, The",flood,500.0,poor,0.0476212518506,0.593739601658,0.0
"Gambia, The",flood,1000.0,nonpoor,0.022865582746,0.7,0.0
"Gambia, The",flood,1000.0,poor,0.0477086975514,0.593739601658,0.0
"Gambia, The",flood,1500.0,nonpoor,0.022907493284,0.7,0.0
"Gambia, The",flood,1500.0,poor,0.0477961432642,0.593739601658,0.0
"Gambia, The",flood,2000.0,nonpoor,0.739342975616,0.99,0.0
"Gambia, The",flood,2000.0,poor,1.54262809753,0.939867651362,0.0
"Gambia, The",surge,1.0,nonpoor,0.0,0.7,0.0
"Gambia, The",surge,1.0,poor,0.0,0.593739601658,0.0
"Gambia, The",surge,20.0,nonpoor,0.0,0.7,0.0
"Gambia, The",surge,20.0,poor,0.0,0.593739601658,0.0
"Gambia, The",surge,50.0,nonpoor,0.0,0.7,0.0
"Gambia, The",surge,50.0,poor,0.0,0.593739601658,0.0
"Gambia, The",surge,100.0,nonpoor,0.0,0.7,0.0
"Gambia, The",surge,100.0,poor,0.0,0.593739601658,0.0
"Gambia, The",surge,250.0,nonpoor,0.0,0.7,0.0
"Gambia, The",surge,250.0,poor,0.0,0.593739601658,0.0
"Gambia, The",surge,500.0,nonpoor,0.0,0.7,0.0
"Gambia, The",surge,500.0,poor,0.0,0.593739601658,0.0
"Gambia, The",surge,1000.0,nonpoor,0.0,0.7,0.0
"Gambia, The",surge,1000.0,poor,0.0,0.593739601658,0.0
"Gambia, The",surge,1500.0,nonpoor,0.0,0.7,0.0
"Gambia, The",surge,1500.0,poor,0.0,0.593739601658,0.0
"Gambia, The",tsunami,1.0,nonpoor,0.0,0.7,0.0
"Gambia, The",tsunami,1.0,poor,0.0,0.593739601658,0.0
"Gambia, The",tsunami,20.0,nonpoor,0.0,0.7,0.0
"Gambia, The",tsunami,20.0,poor,0.0,0.593739601658,0.0
"Gambia, The",tsunami,50.0,nonpoor,0.0,0.7,0.0
"Gambia, The",tsunami,50.0,poor,0.0,0.593739601658,0.0
"Gambia, The",tsunami,100.0,nonpoor,0.0,0.7,0.0
"Gambia, The",tsunami,100.0,poor,0.0,0.593739601658,0.0
"Gambia, The",tsunami,250.0,nonpoor,0.0,0.7,0.0
"Gambia, The",tsunami,250.0,poor,0.0,0.593739601658,0.0
"Gambia, The",tsunami,500.0,nonpoor,0.0,0.7,0.0
"Gambia, The",tsunami,500.0,poor,0.0,0.593739601658,0.0
"Gambia, The",tsunami,1000.0,nonpoor,0.0,0.7,0.0
"Gambia, The",tsunami,1000.0,poor,0.0,0.593739601658,0.0
"Gambia, The",tsunami,1500.0,nonpoor,0.0,0.7,0.0
"Gambia, The",tsunami,1500.0,poor,0.0,0.593739601658,0.0
"Gambia, The",wind,1.0,nonpoor,0.0,0.7,0.0
"Gambia, The",wind,1.0,poor,0.0,0.593739601658,0.0
"Gambia, The",wind,20.0,nonpoor,0.0,0.7,0.0
"Gambia, The",wind,20.0,poor,0.0,0.593739601658,0.0
"Gambia, The",wind,50.0,nonpoor,0.0,0.7,0.0
"Gambia, The",wind,50.0,poor,0.0,0.593739601658,0.0
"Gambia, The",wind,100.0,nonpoor,0.0,0.7,0.0
"Gambia, The",wind,100.0,poor,0.0,0.593739601658,0.0
"Gambia, The",wind,250.0,nonpoor,0.0,0.7,0.0
"Gambia, The",wind,250.0,poor,0.0,0.593739601658,0.0
"Gambia, The",wind,500.0,nonpoor,0.0,0.7,0.0
"Gambia, The",wind,500.0,poor,0.0,0.593739601658,0.0
"Gambia, The",wind,1000.0,nonpoor,0.0,0.7,0.0
"Gambia, The",wind,1000.0,poor,0.0,0.593739601658,0.0
"Gambia, The",wind,1500.0,nonpoor,0.0,0.7,0.0
"Gambia, The",wind,1500.0,poor,0.0,0.593739601658,0.0
Georgia,earthquake,1.0,nonpoor,0.00750028522334,0.26079795,0.0
Georgia,earthquake,1.0,poor,0.00750028522334,0.3,0.0
Georgia,earthquake,20.0,nonpoor,0.0408131773879,0.26079795,0.0
Georgia,earthquake,20.0,poor,0.0408131773879,0.3,0.0
Georgia,earthquake,50.0,nonpoor,0.0884738479981,0.26079795,0.0
Georgia,earthquake,50.0,poor,0.0884738479981,0.3,0.0
Georgia,earthquake,100.0,nonpoor,0.146457291123,0.26079795,0.0
Georgia,earthquake,100.0,poor,0.146457291123,0.3,0.0
Georgia,earthquake,250.0,nonpoor,0.249085684132,0.26079795,0.0
Georgia,earthquake,250.0,poor,0.249085684132,0.3,0.0
Georgia,earthquake,500.0,nonpoor,0.336942551813,0.26079795,0.0
Georgia,earthquake,500.0,poor,0.336942551813,0.3,0.0
Georgia,earthquake,1000.0,nonpoor,0.433125124139,0.26079795,0.0
Georgia,earthquake,1000.0,poor,0.433125124139,0.3,0.0
Georgia,earthquake,1500.0,nonpoor,0.483056056421,0.26079795,0.0
Georgia,earthquake,1500.0,poor,0.483056056421,0.3,0.0
Georgia,earthquake,2000.0,nonpoor,0.9,0.99,0.0
Georgia,earthquake,2000.0,poor,0.9,0.99,0.0
Georgia,flood,1.0,nonpoor,0.000966322074656,0.26079795,0.0
Georgia,flood,1.0,poor,0.0010176251852,0.3,0.0
Georgia,flood,20.0,nonpoor,0.0244379080116,0.26079795,0.0
Georgia,flood,20.0,poor,0.0257353436483,0.3,0.0
Georgia,flood,50.0,nonpoor,0.0453037475645,0.26079795,0.0
Georgia,flood,50.0,poor,0.0477089737622,0.3,0.0
Georgia,flood,100.0,nonpoor,0.0534637391399,0.26079795,0.0
Georgia,flood,100.0,poor,0.0563021883393,0.3,0.0
Georgia,flood,250.0,nonpoor,0.0780452888517,0.26079795,0.0
Georgia,flood,250.0,poor,0.0821887997851,0.3,0.0
Georgia,flood,500.0,nonpoor,0.0839151602946,0.26079795,0.0
Georgia,flood,500.0,poor,0.0883703092121,0.3,0.0
Georgia,flood,1000.0,nonpoor,0.0956549031798,0.26079795,0.0
Georgia,flood,1000.0,poor,0.100733328066,0.3,0.0
Georgia,flood,1500.0,nonpoor,0.106834793492,0.26079795,0.0
Georgia,flood,1500.0,poor,0.112506771153,0.3,0.0
Georgia,flood,2000.0,nonpoor,0.890544006228,0.99,0.0
Georgia,flood,2000.0,poor,0.937823975086,0.99,0.0
Georgia,surge,1.0,nonpoor,0.0,0.26079795,0.0
Georgia,surge,1.0,poor,0.0,0.3,0.0
Georgia,surge,20.0,nonpoor,0.0,0.26079795,0.0
Georgia,surge,20.0,poor,0.0,0.3,0.0
Georgia,surge,50.0,nonpoor,0.0,0.26079795,0.0
Georgia,surge,50.0,poor,0.0,0.3,0.0
Georgia,surge,100.0,nonpoor,0.0,0.26079795,0.0
Georgia,surge,100.0,poor,0.0,0.3,0.0
Georgia,surge,250.0,nonpoor,0.0,0.26079795,0.0
Georgia,surge,250.0,poor,0.0,0.3,0.0
Georgia,surge,500.0,nonpoor,0.0,0.26079795,0.0
Georgia,surge,500.0,poor,0.0,0.3,0.0
Georgia,surge,1000.0,nonpoor,0.0,0.26079795,0.0
Georgia,surge,1000.0,poor,0.0,0.3,0.0
Georgia,surge,1500.0,nonpoor,0.0,0.26079795,0.0
Georgia,surge,1500.0,poor,0.0,0.3,0.0
Georgia,tsunami,1.0,nonpoor,0.0,0.26079795,0.0
Georgia,tsunami,1.0,poor,0.0,0.3,0.0
Georgia,tsunami,20.0,nonpoor,0.0,0.26079795,0.0
