country,hazard,rp,income_cat,fa,shew,v
Albania,wind,1.0,nonpoor,0.0,0.0,0.385
Albania,wind,20.0,nonpoor,0.0,0.0,0.230513721607
Albania,wind,50.0,nonpoor,0.0,0.0,0.314573030652
Albania,wind,100.0,nonpoor,0.0,0.0,0.348187098878
Albania,wind,250.0,nonpoor,0.0,0.0,0.369874263799
Albania,wind,500.0,nonpoor,0.0,0.0,0.377368931691
Albania,wind,1000.0,nonpoor,0.0,0.0,0.381167278881
Albania,wind,1500.0,nonpoor,0.0,0.0,0.38244101966
Albania,wind,2000.0,nonpoor,0.0,0.0,0.38307932548
Albania,earthquake,1.0,poor,0.00215386785003,0.0,0.564782091709
Albania,earthquake,20.0,poor,0.00695247639774,0.0,0.339009132804
Albania,earthquake,50.0,poor,0.0147312641355,0.0,0.462602261544
Albania,earthquake,100.0,poor,0.0254246325132,0.0,0.512011727904
Albania,earthquake,250.0,poor,0.0503895869805,0.0,0.543873253598
Albania,earthquake,500.0,poor,0.0806211208834,0.0,0.554870978508
Albania,earthquake,1000.0,poor,0.122805516362,0.0,0.560434290857
Albania,earthquake,1500.0,poor,0.153769700663,0.0,0.562295644454
Albania,earthquake,2000.0,poor,1.08120453292e-15,0.0,0.563176359017
Albania,flood,1.0,poor,0.000543120177556,0.0,0.5656926691
Albania,flood,20.0,poor,0.011857414511,0.0,0.339096656549
Albania,flood,50.0,poor,0.0265116230602,0.0,0.462713486981
Albania,flood,100.0,poor,0.0320312696794,0.0,0.512045896494
Albania,flood,250.0,poor,0.0564521097773,0.0,0.543886495419
Albania,flood,500.0,poor,0.0659569506436,0.0,0.55485467293
Albania,flood,1000.0,poor,0.0768718200409,0.0,0.56040852312
Albania,flood,1500.0,poor,0.0821352028031,0.0,0.562268774216
Albania,flood,2000.0,poor,5.0230848243e-16,0.0,0.563176359017
Albania,surge,1.0,poor,0.0,0.0,0.566
Albania,surge,20.0,poor,0.0,0.0,0.338885107609
Albania,surge,50.0,poor,0.0,0.0,0.462463208698
Albania,surge,100.0,poor,0.0,0.0,0.511880254455
Albania,surge,250.0,poor,0.0,0.0,0.543763203403
Albania,surge,500.0,poor,0.0,0.0,0.554781338537
Albania,surge,1000.0,poor,0.0,0.0,0.560365402199
Albania,surge,1500.0,poor,0.0,0.0,0.562237966566
Albania,surge,2000.0,poor,0.0,0.0,0.563176359017
Albania,tsunami,1.0,poor,0.0,0.0,0.566
Albania,tsunami,20.0,poor,0.0,0.0,0.338885107609
Albania,tsunami,50.0,poor,0.0,0.0,0.462463208698
Albania,tsunami,100.0,poor,0.0,0.0,0.511880254455
Albania,tsunami,250.0,poor,0.0,0.0,0.543763203403
Albania,tsunami,500.0,poor,0.0,0.0,0.554781338537
Albania,tsunami,1000.0,poor,0.0,0.0,0.560365402199
Albania,tsunami,1500.0,poor,0.0,0.0,0.562237966566
Albania,tsunami,2000.0,poor,0.0,0.0,0.563176359017
Albania,wind,1.0,poor,0.0,0.0,0.566
Albania,wind,20.0,poor,0.0,0.0,0.338885107609
Albania,wind,50.0,poor,0.0,0.0,0.462463208698
Albania,wind,100.0,poor,0.0,0.0,0.511880254455
Albania,wind,250.0,poor,0.0,0.0,0.543763203403
Albania,wind,500.0,poor,0.0,0.0,0.554781338537
Albania,wind,1000.0,poor,0.0,0.0,0.560365402199
Albania,wind,1500.0,poor,0.0,0.0,0.562237966566
Albania,wind,2000.0,poor,0.0,0.0,0.563176359017
Algeria,earthquake,1.0,nonpoor,0.00588843282212,0.0,0.0994127145841
Algeria,earthquake,20.0,nonpoor,0.0231717774287,0.0,0.0599467540059
Algeria,earthquake,50.0,nonpoor,0.0446897561251,0.0,0.0817818312487
Algeria,earthquake,100.0,nonpoor,0.069024904042,0.0,0.0905012827285
Algeria,earthquake,250.0,nonpoor,0.113191416906,0.0,0.0961149187328
Algeria,earthquake,500.0,nonpoor,0.153331292775,0.0,0.0980480271615
Algeria,earthquake,1000.0,nonpoor,0.198274583973,0.0,0.0990241394994
Algeria,earthquake,1500.0,nonpoor,0.226240635404,0.0,0.0993503232539
Algeria,earthquake,2000.0,nonpoor,-3.04686214797e-15,0.0,0.0995011235013
Algeria,flood,1.0,nonpoor,0.000664278159363,0.0,0.0999335920375
Algeria,flood,20.0,nonpoor,0.00560451198672,0.0,0.0598913574702
Algeria,flood,50.0,nonpoor,0.0133492194195,0.0,0.0817295431815
Algeria,flood,100.0,nonpoor,0.018761097294,0.0,0.0904553475485
Algeria,flood,250.0,nonpoor,0.0399375482109,0.0,0.0960866474973
Algeria,flood,500.0,nonpoor,0.0497175843781,0.0,0.0980276707318
Algeria,flood,1000.0,nonpoor,0.0584637267577,0.0,0.0990102821389
Algeria,flood,1500.0,nonpoor,0.0613648140432,0.0,0.0993393963639
Algeria,flood,2000.0,nonpoor,-3.72400943352e-16,0.0,0.0995011235013
Algeria,surge,1.0,nonpoor,0.0,0.0,0.1
Algeria,surge,20.0,nonpoor,0.0,0.0,0.0598736939238
Algeria,surge,50.0,nonpoor,0.0,0.0,0.0817072806888
Algeria,surge,100.0,nonpoor,0.0,0.0,0.0904382075009
Algeria,surge,250.0,nonpoor,0.0,0.0,0.0960712373503
Algeria,surge,500.0,nonpoor,0.0,0.0,0.0980179043352
Algeria,surge,1000.0,nonpoor,0.0,0.0,0.099004488021
Algeria,surge,1500.0,nonpoor,0.0,0.0,0.0993353297819
Algeria,surge,2000.0,nonpoor,0.0,0.0,0.0995011235013
Algeria,tsunami,1.0,nonpoor,0.0,0.0,0.1
Algeria,tsunami,20.0,nonpoor,0.0,0.0,0.0598736939238
Algeria,tsunami,50.0,nonpoor,0.0,0.0,0.0817072806888
Algeria,tsunami,100.0,nonpoor,0.0,0.0,0.0904382075009
Algeria,tsunami,250.0,nonpoor,0.0,0.0,0.0960712373503
Algeria,tsunami,500.0,nonpoor,0.0,0.0,0.0980179043352
Algeria,tsunami,1000.0,nonpoor,0.0,0.0,0.099004488021
Algeria,tsunami,1500.0,nonpoor,0.0,0.0,0.0993353297819
Algeria,tsunami,2000.0,nonpoor,0.0,0.0,0.0995011235013
Algeria,wind,1.0,nonpoor,0.0,0.0,0.1
Algeria,wind,20.0,nonpoor,0.0,0.0,0.0598736939238
Algeria,wind,50.0,nonpoor,0.0,0.0,0.0817072806888
Algeria,wind,100.0,nonpoor,0.0,0.0,0.0904382075009
Algeria,wind,250.0,nonpoor,0.0,0.0,0.0960712373503
Algeria,wind,500.0,nonpoor,0.0,0.0,0.0980179043352
Algeria,wind,1000.0,nonpoor,0.0,0.0,0.099004488021
Algeria,wind,1500.0,nonpoor,0.0,0.0,0.0993353297819
Algeria,wind,2000.0,nonpoor,0.0,0.0,0.0995011235013
Algeria,earthquake,1.0,poor,0.00588843282212,0.0,0.547160025704
Algeria,earthquake,20.0,poor,0.0231717774287,0.0,0.329942378095
Algeria,earthquake,50.0,poor,0.0446897561251,0.0,0.450120983774
Algeria,earthquake,100.0,poor,0.069024904042,0.0,0.49811218204
Algeria,earthquake,250.0,poor,0.113191416906,0.0,0.529009207972
Algeria,earthquake,500.0,poor,0.153331292775,0.0,0.539648889847
Algeria,earthquake,1000.0,poor,0.198274583973,0.0,0.54502133797
Algeria,earthquake,1500.0,poor,0.226240635404,0.0,0.546816628565
Algeria,earthquake,2000.0,poor,-3.04686214797e-15,0.0,0.547646621666
Algeria,flood,1.0,poor,0.000739703374326,0.0,0.549985408377
Algeria,flood,20.0,poor,0.00624087420245,0.0,0.329648520079
Algeria,flood,50.0,poor,0.0148649515419,0.0,0.449847108869
Algeria,flood,100.0,poor,0.0208913190638,0.0,0.497870070836
Algeria,flood,250.0,poor,0.0444722421736,0.0,0.528863236447
Algeria,flood,500.0,poor,0.0553627488868,0.0,0.539542953331
Algeria,flood,1000.0,poor,0.0651019687292,0.0,0.544948689199
Algeria,flood,1500.0,poor,0.0683324588846,0.0,0.546759029218
Algeria,flood,2000.0,poor,-4.14685069073e-16,0.0,0.547646621666
Algeria,surge,1.0,poor,0.0,0.0,0.5503924
Algeria,surge,20.0,poor,0.0,0.0,0.329540260956
Algeria,surge,50.0,poor,0.0,0.0,0.449710663158
Algeria,surge,100.0,poor,0.0,0.0,0.497765020781
Algeria,surge,250.0,poor,0.0,0.0,0.528768788962
Algeria,surge,500.0,poor,0.0,0.0,0.5394830961
Algeria,surge,1000.0,poor,0.0,0.0,0.544913177726
Algeria,surge,1500.0,poor,0.0,0.0,0.546734105635
Algeria,surge,2000.0,poor,0.0,0.0,0.547646621666
Algeria,tsunami,1.0,poor,0.0,0.0,0.5503924
Algeria,tsunami,20.0,poor,0.0,0.0,0.329540260956
Algeria,tsunami,50.0,poor,0.0,0.0,0.449710663158
Algeria,tsunami,100.0,poor,0.0,0.0,0.497765020781
Algeria,tsunami,250.0,poor,0.0,0.0,0.528768788962
Algeria,tsunami,500.0,poor,0.0,0.0,0.5394830961
Algeria,tsunami,1000.0,poor,0.0,0.0,0.544913177726
Algeria,tsunami,1500.0,poor,0.0,0.0,0.546734105635
Algeria,tsunami,2000.0,poor,0.0,0.0,0.547646621666
Algeria,wind,1.0,poor,0.0,0.0,0.5503924
Algeria,wind,20.0,poor,0.0,0.0,0.329540260956
Algeria,wind,50.0,poor,0.0,0.0,0.449710663158
Algeria,wind,100.0,poor,0.0,0.0,0.497765020781
Algeria,wind,250.0,poor,0.0,0.0,0.528768788962
Algeria,wind,500.0,poor,0.0,0.0,0.5394830961
Algeria,wind,1000.0,poor,0.0,0.0,0.544913177726
Algeria,wind,1500.0,poor,0.0,0.0,0.546734105635
Algeria,wind,2000.0,poor,0.0,0.0,0.547646621666
Angola,earthquake,1.0,nonpoor,1.7826629874e-05,0.0,0.699987521459
Angola,earthquake,20.0,nonpoor,9.21165107164e-05,0.0,0.419117889444
Angola,earthquake,50.0,nonpoor,0.000298353748606,0.0,0.571954447356
Angola,earthquake,100.0,nonpoor,0.000568344647862,0.0,0.633071086864
Angola,earthquake,250.0,nonpoor,0.00139638924964,0.0,0.672502432827
Angola,earthquake,500.0,nonpoor,0.00278508120684,0.0,0.686129159844
Angola,earthquake,1000.0,nonpoor,0.00535321589933,0.0,0.693035129816
Angola,earthquake,1500.0,nonpoor,0.00754769724319,0.0,0.695350809663
Angola,earthquake,2000.0,nonpoor,9.98859607611e-18,0.0,0.696507864509
Angola,flood,1.0,nonpoor,0.000386328971007,0.0,0.699729616729
Angola,flood,20.0,nonpoor,0.00522086047242,0.0,0.419231037256
Angola,flood,50.0,nonpoor,0.00920030294594,0.0,0.572058364143
Angola,flood,100.0,nonpoor,0.0102086687682,0.0,0.6331327361
Angola,flood,250.0,nonpoor,0.0113022122579,0.0,0.672529187066
Angola,flood,500.0,nonpoor,0.0131076346602,0.0,0.686143353566
Angola,flood,1000.0,nonpoor,0.0157268016184,0.0,0.693042326302
Angola,flood,1500.0,nonpoor,0.0172406439536,0.0,0.695355306003
Angola,flood,2000.0,nonpoor,-1.74201115567e-16,0.0,0.696507864509
Angola,surge,1.0,nonpoor,0.0,0.0,0.7
Angola,surge,20.0,nonpoor,0.0,0.0,0.419115857467
Angola,surge,50.0,nonpoor,0.0,0.0,0.571950964821
Angola,surge,100.0,nonpoor,0.0,0.0,0.633067452506
Angola,surge,250.0,nonpoor,0.0,0.0,0.672498661452
Angola,surge,500.0,nonpoor,0.0,0.0,0.686125330346
Angola,surge,1000.0,nonpoor,0.0,0.0,0.693031416147
Angola,surge,1500.0,nonpoor,0.0,0.0,0.695347308473
Angola,surge,2000.0,nonpoor,0.0,0.0,0.696507864509
Angola,tsunami,1.0,nonpoor,0.0,0.0,0.7
Angola,tsunami,20.0,nonpoor,0.0,0.0,0.419115857467
Angola,tsunami,50.0,nonpoor,0.0,0.0,0.571950964821
Angola,tsunami,100.0,nonpoor,0.0,0.0,0.633067452506
Angola,tsunami,250.0,nonpoor,0.0,0.0,0.672498661452
Angola,tsunami,500.0,nonpoor,0.0,0.0,0.686125330346
Angola,tsunami,1000.0,nonpoor,0.0,0.0,0.693031416147
Angola,tsunami,1500.0,nonpoor,0.0,0.0,0.695347308473
Angola,tsunami,2000.0,nonpoor,0.0,0.0,0.696507864509
Angola,wind,1.0,nonpoor,0.0,0.0,0.7
Angola,wind,20.0,nonpoor,0.0,0.0,0.419115857467
Angola,wind,50.0,nonpoor,0.0,0.0,0.571950964821
Angola,wind,100.0,nonpoor,0.0,0.0,0.633067452506
Angola,wind,250.0,nonpoor,0.0,0.0,0.672498661452
Angola,wind,500.0,nonpoor,0.0,0.0,0.686125330346
Angola,wind,1000.0,nonpoor,0.0,0.0,0.693031416147
Angola,wind,1500.0,nonpoor,0.0,0.0,0.695347308473
Angola,wind,2000.0,nonpoor,0.0,0.0,0.696507864509
Angola,earthquake,1.0,poor,1.7826629874e-05,0.0,0.299994652054
Angola,earthquake,20.0,poor,9.21165107164e-05,0.0,0.179621952619
Angola,earthquake,50.0,poor,0.000298353748606,0.0,0.245123334581
Angola,earthquake,100.0,poor,0.000568344647862,0.0,0.271316180085
Angola,earthquake,250.0,poor,0.00139638924964,0.0,0.288215328354
Angola,earthquake,500.0,poor,0.00278508120684,0.0,0.294055354219
Angola,earthquake,1000.0,poor,0.00535321589933,0.0,0.297015055636
Angola,earthquake,1500.0,poor,0.00754769724319,0.0,0.298007489855
Angola,earthquake,2000.0,poor,9.98859607611e-18,0.0,0.298503370504
Angola,flood,1.0,poor,0.00199898660228,0.0,0.299400843185
Angola,flood,20.0,poor,0.0270143606096,0.0,0.179876632006
Angola,flood,50.0,poor,0.0476052372615,0.0,0.245360090768
Angola,flood,100.0,poor,0.052822836562,0.0,0.271459420983
Angola,flood,250.0,poor,0.0584811716829,0.0,0.288281410272
Angola,flood,500.0,poor,0.0678229903519,0.0,0.294093682589
Angola,flood,1000.0,poor,0.0813753771812,0.0,0.297037658726
Angola,flood,1500.0,poor,0.0892084696316,0.0,0.29802372475
Angola,flood,2000.0,poor,-9.01370909908e-16,0.0,0.298503370504
Angola,surge,1.0,poor,0.0,0.0,0.3
Angola,surge,20.0,poor,0.0,0.0,0.179621081772
Angola,surge,50.0,poor,0.0,0.0,0.245121842066
Angola,surge,100.0,poor,0.0,0.0,0.271314622503
Angola,surge,250.0,poor,0.0,0.0,0.288213712051
Angola,surge,500.0,poor,0.0,0.0,0.294053713006
Angola,surge,1000.0,poor,0.0,0.0,0.297013464063
Angola,surge,1500.0,poor,0.0,0.0,0.298005989346
Angola,surge,2000.0,poor,0.0,0.0,0.298503370504
Angola,tsunami,1.0,poor,0.0,0.0,0.3
Angola,tsunami,20.0,poor,0.0,0.0,0.179621081772
Angola,tsunami,50.0,poor,0.0,0.0,0.245121842066
Angola,tsunami,100.0,poor,0.0,0.0,0.271314622503
Angola,tsunami,250.0,poor,0.0,0.0,0.288213712051
Angola,tsunami,500.0,poor,0.0,0.0,0.294053713006
Angola,tsunami,1000.0,poor,0.0,0.0,0.297013464063
Angola,tsunami,1500.0,poor,0.0,0.0,0.298005989346
Angola,tsunami,2000.0,poor,0.0,0.0,0.298503370504
Angola,wind,1.0,poor,0.0,0.0,0.3
Angola,wind,20.0,poor,0.0,0.0,0.179621081772
Angola,wind,50.0,poor,0.0,0.0,0.245121842066
Angola,wind,100.0,poor,0.0,0.0,0.271314622503
Angola,wind,250.0,poor,0.0,0.0,0.288213712051
Angola,wind,500.0,poor,0.0,0.0,0.294053713006
Angola,wind,1000.0,poor,0.0,0.0,0.297013464063
Angola,wind,1500.0,poor,0.0,0.0,0.298005989346
Angola,wind,2000.0,poor,0.0,0.0,0.298503370504
Antigua and Barbuda,earthquake,1.0,nonpoor,0.00366215187213,0.0,0.761194020191
Antigua and Barbuda,earthquake,20.0,nonpoor,0.0307032470915,0.0,0.458167110739
Antigua and Barbuda,earthquake,50.0,nonpoor,0.0674742142733,0.0,0.625093325278
Antigua and Barbuda,earthquake,100.0,nonpoor,0.101930196215,0.0,0.691648091958
Antigua and Barbuda,earthquake,250.0,nonpoor,0.153247438791,0.0,0.734423854853
Antigua and Barbuda,earthquake,500.0,nonpoor,0.196432019448,0.0,0.749139128884
Antigua and Barbuda,earthquake,1000.0,nonpoor,0.236926549748,0.0,0.756561072112
Antigua and Barbuda,earthquake,1500.0,nonpoor,0.264752213926,0.0,0.759043304173
Antigua and Barbuda,earthquake,2000.0,nonpoor,0.0,0.0,0.760175898436
Antigua and Barbuda,surge,1.0,nonpoor,0.00654817553658,0.0,0.758999244363
Antigua and Barbuda,surge,20.0,nonpoor,0.0905045581767,0.0,0.459610973559
Antigua and Barbuda,surge,50.0,nonpoor,0.170023308342,0.0,0.626402597031
Antigua and Barbuda,surge,100.0,nonpoor,0.241249729388,0.0,0.692621942478
Antigua and Barbuda,surge,250.0,nonpoor,0.337053635977,0.0,0.734966136753
Antigua and Barbuda,surge,500.0,nonpoor,0.383162653246,0.0,0.749419500175
Antigua and Barbuda,surge,1000.0,nonpoor,0.445874665598,0.0,0.756719323504
Antigua and Barbuda,surge,1500.0,nonpoor,0.456277769401,0.0,0.759140290151
Antigua and Barbuda,surge,2000.0,nonpoor,4.42311932975e-15,0.0,0.760175898436
Antigua and Barbuda,tsunami,1.0,nonpoor,0.0,0.0,0.763987251286
Antigua and Barbuda,tsunami,20.0,nonpoor,0.0,0.0,0.457427388452
Antigua and Barbuda,tsunami,50.0,nonpoor,0.0,0.0,0.624233207835
Antigua and Barbuda,tsunami,100.0,nonpoor,0.0,0.0,0.690936375598
Antigua and Barbuda,tsunami,250.0,nonpoor,0.0,0.0,0.733972005509
Antigua and Barbuda,tsunami,500.0,nonpoor,0.00051467268623,0.0,0.748845065463
Antigua and Barbuda,tsunami,1000.0,nonpoor,0.00221913526654,0.0,0.756383346876
Antigua and Barbuda,tsunami,1500.0,nonpoor,0.00387984025004,0.0,0.758911219833
Antigua and Barbuda,tsunami,2000.0,nonpoor,0.0173224518146,0.0,0.760182485811
Antigua and Barbuda,wind,1.0,nonpoor,0.0182451017629,0.0,0.750162114625
Antigua and Barbuda,wind,20.0,nonpoor,0.1826712971,0.0,0.461844298659
Antigua and Barbuda,wind,50.0,nonpoor,0.636810557388,0.0,0.632393435645
Antigua and Barbuda,wind,100.0,nonpoor,0.794810904671,0.0,0.696503567774
Antigua and Barbuda,wind,250.0,nonpoor,0.9,0.0,0.736629235509
Antigua and Barbuda,wind,500.0,nonpoor,0.0,0.0,0.748844293099
Antigua and Barbuda,wind,1000.0,nonpoor,0.0,0.0,0.756381666681
Antigua and Barbuda,wind,1500.0,nonpoor,0.0,0.0,0.758909255557
Antigua and Barbuda,wind,2000.0,nonpoor,0.0,0.0,0.760175898436
Antigua and Barbuda,earthquake,1.0,poor,0.00366215187213,0.0,0.986380438575
Antigua and Barbuda,earthquake,20.0,poor,0.0307032470915,0.0,0.593708126501
Antigua and Barbuda,earthquake,50.0,poor,0.0674742142733,0.0,0.810016647507
Antigua and Barbuda,earthquake,100.0,poor,0.101930196215,0.0,0.896260519905
Antigua and Barbuda,earthquake,250.0,poor,0.153247438791,0.0,0.951690771123
Antigua and Barbuda,earthquake,500.0,poor,0.196432019448,0.0,0.9707593109
Antigua and Barbuda,earthquake,1000.0,poor,0.236926549748,0.0,0.980376910911
Antigua and Barbuda,earthquake,1500.0,poor,0.264752213926,0.0,0.98359346948
Antigua and Barbuda,earthquake,2000.0,poor,0.0,0.0,0.985061122663
Antigua and Barbuda,surge,1.0,poor,0.00729168567686,0.0,0.982804871828
Antigua and Barbuda,surge,20.0,poor,0.100780864359,0.0,0.595901180634
Antigua and Barbuda,surge,50.0,poor,0.189328541247,0.0,0.812032993285
Antigua and Barbuda,surge,100.0,poor,0.26864233961,0.0,0.897770776303
Antigua and Barbuda,surge,250.0,poor,0.375324264913,0.0,0.952539848602
Antigua and Barbuda,surge,500.0,poor,0.426668713289,0.0,0.971207290908
Antigua and Barbuda,surge,1000.0,poor,0.49650133761,0.0,0.98063167052
Antigua and Barbuda,surge,1500.0,poor,0.508085657941,0.0,0.98375314556
Antigua and Barbuda,surge,2000.0,poor,4.92534075845e-15,0.0,0.985061122663
Antigua and Barbuda,tsunami,1.0,poor,0.0,0.0,0.99
Antigua and Barbuda,tsunami,20.0,poor,0.0,0.0,0.592749569846
Antigua and Barbuda,tsunami,50.0,poor,0.0,0.0,0.808902078819
Antigua and Barbuda,tsunami,100.0,poor,0.0,0.0,0.895338254259
Antigua and Barbuda,tsunami,250.0,poor,0.0,0.0,0.951105249768
Antigua and Barbuda,tsunami,500.0,poor,0.00051467268623,0.0,0.970378253774
Antigua and Barbuda,tsunami,1000.0,poor,0.00221913526654,0.0,0.98014660866
Antigua and Barbuda,tsunami,1500.0,poor,0.00387984025004,0.0,0.983422310215
Antigua and Barbuda,tsunami,2000.0,poor,0.0173224518146,0.0,0.985069658801
Antigua and Barbuda,wind,1.0,poor,0.0182451017629,0.0,0.972084929727
Antigua and Barbuda,wind,20.0,poor,0.1826712971,0.0,0.598473148476
Antigua and Barbuda,wind,50.0,poor,0.636810557388,0.0,0.819476372458
Antigua and Barbuda,wind,100.0,poor,0.794810904671,0.0,0.902552406386
Antigua and Barbuda,wind,250.0,poor,0.9,0.0,0.954548576467
Antigua and Barbuda,wind,500.0,poor,0.0,0.0,0.970377252918
Antigua and Barbuda,wind,1000.0,poor,0.0,0.0,0.980144431408
Antigua and Barbuda,wind,1500.0,poor,0.0,0.0,0.983419764841
Antigua and Barbuda,wind,2000.0,poor,0.0,0.0,0.985061122663
Argentina,earthquake,1.0,nonpoor,0.00145841704402,0.0,0.396786592723
Argentina,earthquake,20.0,nonpoor,0.00616519848306,0.0,0.23799475717
Argentina,earthquake,50.0,nonpoor,0.0124455837002,0.0,0.324759213059
Argentina,earthquake,100.0,nonpoor,0.0185558090946,0.0,0.359437813571
Argentina,earthquake,250.0,nonpoor,0.0277158099077,0.0,0.381796675426
Argentina,earthquake,500.0,nonpoor,0.0348287402191,0.0,0.38951675453
Argentina,earthquake,1000.0,nonpoor,0.0420111167005,0.0,0.39342645843
Argentina,earthquake,1500.0,nonpoor,0.0462306265936,0.0,0.394736739647
Argentina,earthquake,2000.0,nonpoor,0.0,0.0,0.395383373222
Argentina,flood,1.0,nonpoor,0.000704737106556,0.0,0.397085787912
Argentina,flood,20.0,nonpoor,0.00523444177021,0.0,0.23798309911
Argentina,flood,50.0,nonpoor,0.0097344011727,0.0,0.324741244953
Argentina,flood,100.0,nonpoor,0.0139465027502,0.0,0.359421079296
Argentina,flood,250.0,nonpoor,0.0208523591727,0.0,0.381786151807
Argentina,flood,500.0,nonpoor,0.0275515158284,0.0,0.389511074044
Argentina,flood,1000.0,nonpoor,0.0359017772935,0.0,0.393424052465
Argentina,flood,1500.0,nonpoor,0.038726523157,0.0,0.394734763576
Argentina,flood,2000.0,nonpoor,2.57379929869e-16,0.0,0.395383373222
Argentina,surge,1.0,nonpoor,0.0,0.0,0.3973657375
Argentina,surge,20.0,nonpoor,0.0,0.0,0.237917545429
Argentina,surge,50.0,nonpoor,0.0,0.0,0.3246767385
Argentina,surge,100.0,nonpoor,0.0,0.0,0.359370450218
Argentina,surge,250.0,nonpoor,0.0,0.0,0.381754180822
Argentina,surge,500.0,nonpoor,0.0,0.0,0.389489568444
Argentina,surge,1000.0,nonpoor,0.0,0.0,0.393409913983
Argentina,surge,1500.0,nonpoor,0.0,0.0,0.394724565786
Argentina,surge,2000.0,nonpoor,0.0,0.0,0.395383373222
Argentina,tsunami,1.0,nonpoor,0.0,0.0,0.3973657375
Argentina,tsunami,20.0,nonpoor,0.0,0.0,0.237917545429
Argentina,tsunami,50.0,nonpoor,0.0,0.0,0.3246767385
Argentina,tsunami,100.0,nonpoor,0.0,0.0,0.359370450218
Argentina,tsunami,250.0,nonpoor,0.0,0.0,0.381754180822
Argentina,tsunami,500.0,nonpoor,0.0,0.0,0.389489568444
Argentina,tsunami,1000.0,nonpoor,0.0,0.0,0.393409913983
Argentina,tsunami,1500.0,nonpoor,0.0,0.0,0.394724565786
Argentina,tsunami,2000.0,nonpoor,0.0,0.0,0.395383373222
Argentina,wind,1.0,nonpoor,0.0,0.0,0.3973657375
Argentina,wind,20.0,nonpoor,0.0,0.0,0.237917545429
Argentina,wind,50.0,nonpoor,0.0,0.0,0.3246767385
Argentina,wind,100.0,nonpoor,0.0,0.0,0.359370450218
Argentina,wind,250.0,nonpoor,0.0,0.0,0.381754180822
Argentina,wind,500.0,nonpoor,0.0,0.0,0.389489568444
Argentina,wind,1000.0,nonpoor,0.0,0.0,0.393409913983
Argentina,wind,1500.0,nonpoor,0.0,0.0,0.394724565786
Argentina,wind,2000.0,nonpoor,0.0,0.0,0.395383373222
Argentina,earthquake,1.0,poor,0.00145841704402,0.0,0.698979777807
Argentina,earthquake,20.0,poor,0.00616519848306,0.0,0.419251873771
Argentina,earthquake,50.0,poor,0.0124455837002,0.0,0.572096252112
Argentina,earthquake,100.0,poor,0.0185558090946,0.0,0.633186119876
Argentina,earthquake,250.0,poor,0.0277158099077,0.0,0.672573520001
Argentina,earthquake,500.0,poor,0.0348287402191,0.0,0.686173221391
Argentina,earthquake,1000.0,poor,0.0420111167005,0.0,0.693060560866
Argentina,earthquake,1500.0,poor,0.0462306265936,0.0,0.695368753962
