country,hazard,rp,income_cat,fa,v,shew
Albania,surge,100.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,surge,100.0,poor,0.0,0.6999999999999998,0.0
Albania,surge,250.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,surge,250.0,poor,0.0,0.6999999999999998,0.0
Albania,surge,500.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,surge,500.0,poor,0.0,0.6999999999999998,0.0
Albania,surge,1000.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,surge,1000.0,poor,0.0,0.6999999999999998,0.0
Albania,surge,1500.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,surge,1500.0,poor,0.0,0.6999999999999998,0.0
Albania,surge,2000.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,surge,2000.0,poor,0.0,0.6999999999999998,0.0
Albania,tsunami,1.0,nonpoor,,0.3514999999999999,0.0
Albania,tsunami,1.0,poor,,0.6999999999999998,0.0
Albania,tsunami,20.0,nonpoor,,0.3514999999999999,0.0
Albania,tsunami,20.0,poor,,0.6999999999999998,0.0
Albania,tsunami,50.0,nonpoor,,0.3514999999999999,0.0
Albania,tsunami,50.0,poor,,0.6999999999999998,0.0
Albania,tsunami,100.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,tsunami,100.0,poor,0.0,0.6999999999999998,0.0
Albania,tsunami,250.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,tsunami,250.0,poor,0.0,0.6999999999999998,0.0
Albania,tsunami,500.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,tsunami,500.0,poor,0.0,0.6999999999999998,0.0
Albania,tsunami,1000.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,tsunami,1000.0,poor,0.0,0.6999999999999998,0.0
Albania,tsunami,1500.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,tsunami,1500.0,poor,0.0,0.6999999999999998,0.0
Albania,tsunami,2000.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,tsunami,2000.0,poor,0.0,0.6999999999999998,0.0
Albania,wind,1.0,nonpoor,,0.3514999999999999,0.0
Albania,wind,1.0,poor,,0.6999999999999998,0.0
Albania,wind,20.0,nonpoor,,0.3514999999999999,0.0
Albania,wind,20.0,poor,,0.6999999999999998,0.0
Albania,wind,50.0,nonpoor,,0.3514999999999999,0.0
Albania,wind,50.0,poor,,0.6999999999999998,0.0
Albania,wind,100.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,wind,100.0,poor,0.0,0.6999999999999998,0.0
Albania,wind,250.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,wind,250.0,poor,0.0,0.6999999999999998,0.0
Albania,wind,500.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,wind,500.0,poor,0.0,0.6999999999999998,0.0
Albania,wind,1000.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,wind,1000.0,poor,0.0,0.6999999999999998,0.0
Albania,wind,1500.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,wind,1500.0,poor,0.0,0.6999999999999998,0.0
Albania,wind,2000.0,nonpoor,0.0,0.3514999999999999,0.0
Albania,wind,2000.0,poor,0.0,0.6999999999999998,0.0
Angola,earthquake,1.0,nonpoor,1.9950318273919234e-05,0.6,0.0
Angola,earthquake,1.0,poor,1.9950318273919234e-05,0.6999999999999997,0.0
Angola,earthquake,20.0,nonpoor,0.00010309036088533867,0.6,0.0
Angola,earthquake,20.0,poor,0.00010309036088533867,0.6999999999999997,0.0
Angola,earthquake,50.0,nonpoor,0.000333896663866592,0.6,0.0
Angola,earthquake,50.0,poor,0.000333896663866592,0.6999999999999997,0.0
Angola,earthquake,100.0,nonpoor,0.0006368449021519352,0.6,0.0
Angola,earthquake,100.0,poor,0.0006368449021519352,0.6999999999999997,0.0
Angola,earthquake,250.0,nonpoor,0.0015646903307692914,0.6,0.0
Angola,earthquake,250.0,poor,0.0015646903307692914,0.6999999999999997,0.0
Angola,earthquake,500.0,nonpoor,0.003120755645934581,0.6,0.0
Angola,earthquake,500.0,poor,0.003120755645934581,0.6999999999999997,0.0
Angola,earthquake,1000.0,nonpoor,0.005998417102073792,0.6,0.0
Angola,earthquake,1000.0,poor,0.005998417102073792,0.6999999999999997,0.0
Angola,earthquake,1500.0,nonpoor,0.008457390300740523,0.6,0.0
Angola,earthquake,1500.0,poor,0.008457390300740523,0.6999999999999997,0.0
Angola,earthquake,2000.0,nonpoor,1.1192480679904206e-17,0.6,0.0
Angola,earthquake,2000.0,poor,1.1192480679904206e-17,0.6999999999999997,0.0
Angola,flood,1.0,nonpoor,0.0004230189132261896,0.6,0.0
Angola,flood,1.0,poor,0.0019903793724236887,0.6999999999999997,0.0
Angola,flood,20.0,nonpoor,0.005716689373287916,0.6,0.0
Angola,flood,20.0,poor,0.026898042265693943,0.6999999999999997,0.0
Angola,flood,50.0,nonpoor,0.010074062381069152,0.6,0.0
Angola,flood,50.0,poor,0.04740025878953562,0.6999999999999997,0.0
Angola,flood,100.0,nonpoor,0.01143907783284478,0.6,0.0
Angola,flood,100.0,poor,0.05918935685985741,0.6999999999999997,0.0
Angola,flood,250.0,nonpoor,0.012664421643683194,0.6,0.0
Angola,flood,250.0,poor,0.06552966795447086,0.6999999999999997,0.0
Angola,flood,500.0,nonpoor,0.014687444218959627,0.6,0.0
Angola,flood,500.0,poor,0.0759974177935159,0.6999999999999997,0.0
Angola,flood,1000.0,nonpoor,0.017622288650864282,0.6,0.0
Angola,flood,1000.0,poor,0.09118321834025188,0.6999999999999997,0.0
Angola,flood,1500.0,nonpoor,0.01931858820695397,0.6,0.0
Angola,flood,1500.0,poor,0.0999604013644224,0.6999999999999997,0.0
Angola,flood,2000.0,nonpoor,-1.9519686305752926e-16,0.6,0.0
Angola,flood,2000.0,poor,-1.0100094565545556e-15,0.6999999999999997,0.0
Angola,surge,1.0,nonpoor,,0.6,0.0
Angola,surge,1.0,poor,,0.6999999999999997,0.0
Angola,surge,20.0,nonpoor,,0.6,0.0
Angola,surge,20.0,poor,,0.6999999999999997,0.0
Angola,surge,50.0,nonpoor,,0.6,0.0
Angola,surge,50.0,poor,,0.6999999999999997,0.0
Angola,surge,100.0,nonpoor,0.0,0.6,0.0
Angola,surge,100.0,poor,0.0,0.6999999999999997,0.0
Angola,surge,250.0,nonpoor,0.0,0.6,0.0
Angola,surge,250.0,poor,0.0,0.6999999999999997,0.0
Angola,surge,500.0,nonpoor,0.0,0.6,0.0
Angola,surge,500.0,poor,0.0,0.6999999999999997,0.0
Angola,surge,1000.0,nonpoor,0.0,0.6,0.0
Angola,surge,1000.0,poor,0.0,0.6999999999999997,0.0
Angola,surge,1500.0,nonpoor,0.0,0.6,0.0
Angola,surge,1500.0,poor,0.0,0.6999999999999997,0.0
Angola,surge,2000.0,nonpoor,0.0,0.6,0.0
Angola,surge,2000.0,poor,0.0,0.6999999999999997,0.0
Angola,tsunami,1.0,nonpoor,,0.6,0.0
Angola,tsunami,1.0,poor,,0.6999999999999997,0.0
Angola,tsunami,20.0,nonpoor,,0.6,0.0
Angola,tsunami,20.0,poor,,0.6999999999999997,0.0
Angola,tsunami,50.0,nonpoor,,0.6,0.0
Angola,tsunami,50.0,poor,,0.6999999999999997,0.0
Angola,tsunami,100.0,nonpoor,0.0,0.6,0.0
Angola,tsunami,100.0,poor,0.0,0.6999999999999997,0.0
Angola,tsunami,250.0,nonpoor,0.0,0.6,0.0
Angola,tsunami,250.0,poor,0.0,0.6999999999999997,0.0
Angola,tsunami,500.0,nonpoor,0.0,0.6,0.0
Angola,tsunami,500.0,poor,0.0,0.6999999999999997,0.0
Angola,tsunami,1000.0,nonpoor,0.0,0.6,0.0
Angola,tsunami,1000.0,poor,0.0,0.6999999999999997,0.0
Angola,tsunami,1500.0,nonpoor,0.0,0.6,0.0
Angola,tsunami,1500.0,poor,0.0,0.6999999999999997,0.0
Angola,tsunami,2000.0,nonpoor,0.0,0.6,0.0
Angola,tsunami,2000.0,poor,0.0,0.6999999999999997,0.0
Angola,wind,1.0,nonpoor,,0.6,0.0
Angola,wind,1.0,poor,,0.6999999999999997,0.0
Angola,wind,20.0,nonpoor,,0.6,0.0
Angola,wind,20.0,poor,,0.6999999999999997,0.0
Angola,wind,50.0,nonpoor,,0.6,0.0
Angola,wind,50.0,poor,,0.6999999999999997,0.0
Angola,wind,100.0,nonpoor,0.0,0.6,0.0
Angola,wind,100.0,poor,0.0,0.6999999999999997,0.0
Angola,wind,250.0,nonpoor,0.0,0.6,0.0
Angola,wind,250.0,poor,0.0,0.6999999999999997,0.0
Angola,wind,500.0,nonpoor,0.0,0.6,0.0
Angola,wind,500.0,poor,0.0,0.6999999999999997,0.0
Angola,wind,1000.0,nonpoor,0.0,0.6,0.0
Angola,wind,1000.0,poor,0.0,0.6999999999999997,0.0
Angola,wind,1500.0,nonpoor,0.0,0.6,0.0
Angola,wind,1500.0,poor,0.0,0.6999999999999997,0.0
Angola,wind,2000.0,nonpoor,0.0,0.6,0.0
Angola,wind,2000.0,poor,0.0,0.6999999999999997,0.0
Argentina,earthquake,1.0,nonpoor,0.0013899558312632208,0.3972539125,0.0
Argentina,earthquake,1.0,poor,0.0013899558312632208,0.6999999999999998,0.0
Argentina,earthquake,20.0,nonpoor,0.0058757908909392855,0.3972539125,0.0
Argentina,earthquake,20.0,poor,0.0058757908909392855,0.6999999999999998,0.0
Argentina,earthquake,50.0,nonpoor,0.011861361404547507,0.3972539125,0.0
Argentina,earthquake,50.0,poor,0.011861361404547507,0.6999999999999998,0.0
Argentina,earthquake,100.0,nonpoor,0.018567431672946503,0.3972539125,0.0
Argentina,earthquake,100.0,poor,0.018567431672946503,0.6999999999999998,0.0
Argentina,earthquake,250.0,nonpoor,0.027733169925286842,0.3972539125,0.0
Argentina,earthquake,250.0,poor,0.027733169925286842,0.6999999999999998,0.0
Argentina,earthquake,500.0,nonpoor,0.034850555477054165,0.3972539125,0.0
Argentina,earthquake,500.0,poor,0.034850555477054165,0.6999999999999998,0.0
Argentina,earthquake,1000.0,nonpoor,0.042037430696916143,0.3972539125,0.0
Argentina,earthquake,1000.0,poor,0.042037430696916143,0.6999999999999998,0.0
Argentina,earthquake,1500.0,nonpoor,0.04625958351357171,0.3972539125,0.0
Argentina,earthquake,1500.0,poor,0.04625958351357171,0.6999999999999998,0.0
Argentina,earthquake,2000.0,nonpoor,0.0,0.3972539125,0.0
Argentina,earthquake,2000.0,poor,0.0,0.6999999999999998,0.0
Argentina,flood,1.0,nonpoor,0.0006848181115430879,0.3972539125,0.8
Argentina,flood,1.0,poor,0.000757827130438433,0.6999999999999998,0.8
Argentina,flood,20.0,nonpoor,0.005086493239409684,0.3972539125,0.8
Argentina,flood,20.0,poor,0.005628768443244947,0.6999999999999998,0.8
Argentina,flood,50.0,nonpoor,0.00945926383906291,0.3972539125,0.8
Argentina,flood,50.0,poor,0.010467723692448009,0.6999999999999998,0.8
Argentina,flood,100.0,nonpoor,0.013964222676093778,0.3972539125,0.8
Argentina,flood,100.0,poor,0.015503842863879182,0.6999999999999998,0.8
Argentina,flood,250.0,nonpoor,0.02087885343196226,0.3972539125,0.8
Argentina,flood,250.0,poor,0.02318084366710034,0.6999999999999998,0.8
Argentina,flood,500.0,nonpoor,0.02758652179569349,0.3972539125,0.8
Argentina,flood,500.0,poor,0.030628063516461343,0.6999999999999998,0.8
Argentina,flood,1000.0,nonpoor,0.03594739280344029,0.3972539125,0.8
Argentina,flood,1000.0,poor,0.039910759253703035,0.6999999999999998,0.8
Argentina,flood,1500.0,nonpoor,0.03877572768765883,0.3972539125,0.8
Argentina,flood,1500.0,poor,0.043050931150734,0.6999999999999998,0.8
Argentina,flood,2000.0,nonpoor,2.5770694757160284e-16,0.3972539125,0.8
Argentina,flood,2000.0,poor,2.861203314180986e-16,0.6999999999999998,0.8
Argentina,surge,1.0,nonpoor,,0.3972539125,0.8
Argentina,surge,1.0,poor,,0.6999999999999998,0.8
Argentina,surge,20.0,nonpoor,,0.3972539125,0.8
Argentina,surge,20.0,poor,,0.6999999999999998,0.8
Argentina,surge,50.0,nonpoor,,0.3972539125,0.8
Argentina,surge,50.0,poor,,0.6999999999999998,0.8
Argentina,surge,100.0,nonpoor,0.0,0.3972539125,0.8
Argentina,surge,100.0,poor,0.0,0.6999999999999998,0.8
Argentina,surge,250.0,nonpoor,0.0,0.3972539125,0.8
Argentina,surge,250.0,poor,0.0,0.6999999999999998,0.8
Argentina,surge,500.0,nonpoor,0.0,0.3972539125,0.8
Argentina,surge,500.0,poor,0.0,0.6999999999999998,0.8
Argentina,surge,1000.0,nonpoor,0.0,0.3972539125,0.8
Argentina,surge,1000.0,poor,0.0,0.6999999999999998,0.8
Argentina,surge,1500.0,nonpoor,0.0,0.3972539125,0.8
Argentina,surge,1500.0,poor,0.0,0.6999999999999998,0.8
Argentina,surge,2000.0,nonpoor,0.0,0.3972539125,0.8
Argentina,surge,2000.0,poor,0.0,0.6999999999999998,0.8
Argentina,tsunami,1.0,nonpoor,,0.3972539125,0.8
Argentina,tsunami,1.0,poor,,0.6999999999999998,0.8
Argentina,tsunami,20.0,nonpoor,,0.3972539125,0.8
Argentina,tsunami,20.0,poor,,0.6999999999999998,0.8
Argentina,tsunami,50.0,nonpoor,,0.3972539125,0.8
Argentina,tsunami,50.0,poor,,0.6999999999999998,0.8
Argentina,tsunami,100.0,nonpoor,0.0,0.3972539125,0.8
Argentina,tsunami,100.0,poor,0.0,0.6999999999999998,0.8
Argentina,tsunami,250.0,nonpoor,0.0,0.3972539125,0.8
Argentina,tsunami,250.0,poor,0.0,0.6999999999999998,0.8
Argentina,tsunami,500.0,nonpoor,0.0,0.3972539125,0.8
Argentina,tsunami,500.0,poor,0.0,0.6999999999999998,0.8
Argentina,tsunami,1000.0,nonpoor,0.0,0.3972539125,0.8
Argentina,tsunami,1000.0,poor,0.0,0.6999999999999998,0.8
Argentina,tsunami,1500.0,nonpoor,0.0,0.3972539125,0.8
Argentina,tsunami,1500.0,poor,0.0,0.6999999999999998,0.8
Argentina,tsunami,2000.0,nonpoor,0.0,0.3972539125,0.8
Argentina,tsunami,2000.0,poor,0.0,0.6999999999999998,0.8
Argentina,wind,1.0,nonpoor,,0.3972539125,0.8
Argentina,wind,1.0,poor,,0.6999999999999998,0.8
Argentina,wind,20.0,nonpoor,,0.3972539125,0.8
Argentina,wind,20.0,poor,,0.6999999999999998,0.8
Argentina,wind,50.0,nonpoor,,0.3972539125,0.8
Argentina,wind,50.0,poor,,0.6999999999999998,0.8
Argentina,wind,100.0,nonpoor,0.0,0.3972539125,0.8
Argentina,wind,100.0,poor,0.0,0.6999999999999998,0.8
Argentina,wind,250.0,nonpoor,0.0,0.3972539125,0.8
Argentina,wind,250.0,poor,0.0,0.6999999999999998,0.8
Argentina,wind,500.0,nonpoor,0.0,0.3972539125,0.8
Argentina,wind,500.0,poor,0.0,0.6999999999999998,0.8
Argentina,wind,1000.0,nonpoor,0.0,0.3972539125,0.8
Argentina,wind,1000.0,poor,0.0,0.6999999999999998,0.8
Argentina,wind,1500.0,nonpoor,0.0,0.3972539125,0.8
Argentina,wind,1500.0,poor,0.0,0.6999999999999998,0.8
Argentina,wind,2000.0,nonpoor,0.0,0.3972539125,0.8
Argentina,wind,2000.0,poor,0.0,0.6999999999999998,0.8
Armenia,earthquake,1.0,nonpoor,0.004519339106517771,0.2375,0.0
Armenia,earthquake,1.0,poor,0.004519339106517771,0.2999999999999999,0.0
Armenia,earthquake,20.0,nonpoor,0.01623248393971552,0.2375,0.0
Armenia,earthquake,20.0,poor,0.01623248393971552,0.2999999999999999,0.0
Armenia,earthquake,50.0,nonpoor,0.04019388693878775,0.2375,0.0
Armenia,earthquake,50.0,poor,0.04019388693878775,0.2999999999999999,0.0
Armenia,earthquake,100.0,nonpoor,0.09257136291468444,0.2375,0.0
Armenia,earthquake,100.0,poor,0.09257136291468444,0.2999999999999999,0.0
Armenia,earthquake,250.0,nonpoor,0.19550798414873172,0.2375,0.0
Armenia,earthquake,250.0,poor,0.19550798414873172,0.2999999999999999,0.0
Armenia,earthquake,500.0,nonpoor,0.3074193144690861,0.2375,0.0
Armenia,earthquake,500.0,poor,0.3074193144690861,0.2999999999999999,0.0
Armenia,earthquake,1000.0,nonpoor,0.4524052090830547,0.2375,0.0
Armenia,earthquake,1000.0,poor,0.4524052090830547,0.2999999999999999,0.0
Armenia,earthquake,1500.0,nonpoor,0.5329725163286817,0.2375,0.0
Armenia,earthquake,1500.0,poor,0.5329725163286817,0.2999999999999999,0.0
Armenia,earthquake,2000.0,nonpoor,-3.572330057612865e-15,0.2375,0.0
Armenia,earthquake,2000.0,poor,-3.572330057612865e-15,0.2999999999999999,0.0
Armenia,flood,1.0,nonpoor,0.0013505229023582058,0.2375,0.4
Armenia,flood,1.0,poor,0.0013330938634400517,0.2999999999999999,0.4
Armenia,flood,20.0,nonpoor,0.017638416134816915,0.2375,0.4
Armenia,flood,20.0,poor,0.01741078531068833,0.2999999999999999,0.4
Armenia,flood,50.0,nonpoor,0.045559337503873226,0.2375,0.4
Armenia,flood,50.0,poor,0.04497137600758628,0.2999999999999999,0.4
Armenia,flood,100.0,nonpoor,0.0627656127114082,0.2375,0.4
Armenia,flood,100.0,poor,0.061874457204934126,0.2999999999999999,0.4
Armenia,flood,250.0,nonpoor,0.07535787784751496,0.2375,0.4
Armenia,flood,250.0,poor,0.07428793548737599,0.2999999999999999,0.4
Armenia,flood,500.0,nonpoor,0.08628573675888644,0.2375,0.4
Armenia,flood,500.0,poor,0.08506063903226332,0.2999999999999999,0.4
Armenia,flood,1000.0,nonpoor,0.08664857123715394,0.2375,0.4
Armenia,flood,1000.0,poor,0.08541832193263206,0.2999999999999999,0.4
Armenia,flood,1500.0,nonpoor,0.08701140573346165,0.2375,0.4
Armenia,flood,1500.0,poor,0.08577600485078486,0.2999999999999999,0.4
Armenia,flood,2000.0,nonpoor,0.0,0.2375,0.4
Armenia,flood,2000.0,poor,0.0,0.2999999999999999,0.4
Armenia,surge,1.0,nonpoor,,0.2375,0.4
Armenia,surge,1.0,poor,,0.2999999999999999,0.4
Armenia,surge,20.0,nonpoor,,0.2375,0.4
Armenia,surge,20.0,poor,,0.2999999999999999,0.4
Armenia,surge,50.0,nonpoor,,0.2375,0.4
Armenia,surge,50.0,poor,,0.2999999999999999,0.4
Armenia,surge,100.0,nonpoor,0.0,0.2375,0.4
Armenia,surge,100.0,poor,0.0,0.2999999999999999,0.4
Armenia,surge,250.0,nonpoor,0.0,0.2375,0.4
Armenia,surge,250.0,poor,0.0,0.2999999999999999,0.4
Armenia,surge,500.0,nonpoor,0.0,0.2375,0.4
Armenia,surge,500.0,poor,0.0,0.2999999999999999,0.4
Armenia,surge,1000.0,nonpoor,0.0,0.2375,0.4
Armenia,surge,1000.0,poor,0.0,0.2999999999999999,0.4
Armenia,surge,1500.0,nonpoor,0.0,0.2375,0.4
Armenia,surge,1500.0,poor,0.0,0.2999999999999999,0.4
Armenia,surge,2000.0,nonpoor,0.0,0.2375,0.4
Armenia,surge,2000.0,poor,0.0,0.2999999999999999,0.4
Armenia,tsunami,1.0,nonpoor,,0.2375,0.4
Armenia,tsunami,1.0,poor,,0.2999999999999999,0.4
Armenia,tsunami,20.0,nonpoor,,0.2375,0.4
Armenia,tsunami,20.0,poor,,0.2999999999999999,0.4
Armenia,tsunami,50.0,nonpoor,,0.2375,0.4
Armenia,tsunami,50.0,poor,,0.2999999999999999,0.4
Armenia,tsunami,100.0,nonpoor,0.0,0.2375,0.4
Armenia,tsunami,100.0,poor,0.0,0.2999999999999999,0.4
Armenia,tsunami,250.0,nonpoor,0.0,0.2375,0.4
Armenia,tsunami,250.0,poor,0.0,0.2999999999999999,0.4
Armenia,tsunami,500.0,nonpoor,0.0,0.2375,0.4
Armenia,tsunami,500.0,poor,0.0,0.2999999999999999,0.4
Armenia,tsunami,1000.0,nonpoor,0.0,0.2375,0.4
Armenia,tsunami,1000.0,poor,0.0,0.2999999999999999,0.4
Armenia,tsunami,1500.0,nonpoor,0.0,0.2375,0.4
Armenia,tsunami,1500.0,poor,0.0,0.2999999999999999,0.4
Armenia,tsunami,2000.0,nonpoor,0.0,0.2375,0.4
Armenia,tsunami,2000.0,poor,0.0,0.2999999999999999,0.4
Armenia,wind,1.0,nonpoor,,0.2375,0.4
Armenia,wind,1.0,poor,,0.2999999999999999,0.4
Armenia,wind,20.0,nonpoor,,0.2375,0.4
Armenia,wind,20.0,poor,,0.2999999999999999,0.4
Armenia,wind,50.0,nonpoor,,0.2375,0.4
Armenia,wind,50.0,poor,,0.2999999999999999,0.4
Armenia,wind,100.0,nonpoor,0.0,0.2375,0.4
Armenia,wind,100.0,poor,0.0,0.2999999999999999,0.4
Armenia,wind,250.0,nonpoor,0.0,0.2375,0.4
Armenia,wind,250.0,poor,0.0,0.2999999999999999,0.4
Armenia,wind,500.0,nonpoor,0.0,0.2375,0.4
Armenia,wind,500.0,poor,0.0,0.2999999999999999,0.4
Armenia,wind,1000.0,nonpoor,0.0,0.2375,0.4
Armenia,wind,1000.0,poor,0.0,0.2999999999999999,0.4
Armenia,wind,1500.0,nonpoor,0.0,0.2375,0.4
Armenia,wind,1500.0,poor,0.0,0.2999999999999999,0.4
Armenia,wind,2000.0,nonpoor,0.0,0.2375,0.4
Armenia,wind,2000.0,poor,0.0,0.2999999999999999,0.4
Australia,earthquake,1.0,nonpoor,0.0,0.5385999999999999,0.0
Australia,earthquake,1.0,poor,0.0,0.6999999999999998,0.0
Australia,earthquake,20.0,nonpoor,0.0,0.5385999999999999,0.0
Australia,earthquake,20.0,poor,0.0,0.6999999999999998,0.0
Australia,earthquake,50.0,nonpoor,0.0,0.5385999999999999,0.0
Australia,earthquake,50.0,poor,0.0,0.6999999999999998,0.0
Australia,earthquake,100.0,nonpoor,0.0,0.5385999999999999,0.0
Australia,earthquake,100.0,poor,0.0,0.6999999999999998,0.0
Australia,earthquake,250.0,nonpoor,0.0,0.5385999999999999,0.0
Australia,earthquake,250.0,poor,0.0,0.6999999999999998,0.0
Australia,earthquake,500.0,nonpoor,0.0,0.5385999999999999,0.0
Australia,earthquake,500.0,poor,0.0,0.6999999999999998,0.0
Australia,earthquake,1000.0,nonpoor,0.0,0.5385999999999999,0.0
Australia,earthquake,1000.0,poor,0.0,0.6999999999999998,0.0
Australia,earthquake,1500.0,nonpoor,0.0,0.5385999999999999,0.0
Australia,earthquake,1500.0,poor,0.0,0.6999999999999998,0.0
Australia,earthquake,2000.0,nonpoor,0.03371455481300792,0.5385999999999999,0.0
Australia,earthquake,2000.0,poor,0.03371455481300792,0.6999999999999998,0.0
Australia,flood,1.0,nonpoor,0.0005140112621504129,0.5385999999999999,1.0
Australia,flood,1.0,poor,0.000569112961408769,0.6999999999999998,1.0
Australia,flood,20.0,nonpoor,0.004322482363483346,0.5385999999999999,1.0
Australia,flood,20.0,poor,0.0047858498824084675,0.6999999999999998,1.0
Australia,flood,50.0,nonpoor,0.008471388931192425,0.5385999999999999,1.0
Australia,flood,50.0,poor,0.009379516747758701,0.6999999999999998,1.0
Australia,flood,100.0,nonpoor,0.013476211804741409,0.5385999999999999,1.0
Australia,flood,100.0,poor,0.014962026535050178,0.6999999999999998,1.0
Australia,flood,250.0,nonpoor,0.022324188741244186,0.5385999999999999,1.0
Australia,flood,250.0,poor,0.024785533884414426,0.6999999999999998,1.0
Australia,flood,500.0,nonpoor,0.027591456684459524,0.5385999999999999,1.0
Australia,flood,500.0,poor,0.0306335424995565,0.6999999999999998,1.0
Australia,flood,1000.0,nonpoor,0.031777040465151084,0.5385999999999999,1.0
Australia,flood,1000.0,poor,0.03528060626634511,0.6999999999999998,1.0
Australia,flood,1500.0,nonpoor,0.0353262046839364,0.5385999999999999,1.0
Australia,flood,1500.0,poor,0.03922108226866152,0.6999999999999998,1.0
Australia,flood,2000.0,nonpoor,3.857188697519826e-16,0.5385999999999999,1.0
Australia,flood,2000.0,poor,4.282461605618455e-16,0.6999999999999998,1.0
Australia,surge,1.0,nonpoor,0.00025023035585489025,0.5385999999999999,1.0
Australia,surge,1.0,poor,0.00027761195363436357,0.6999999999999998,1.0
Australia,surge,20.0,nonpoor,0.0008960295162247609,0.5385999999999999,1.0
Australia,surge,20.0,poor,0.0009940780512555393,0.6999999999999998,1.0
Australia,surge,50.0,nonpoor,0.0010459427630357353,0.5385999999999999,1.0
Australia,surge,50.0,poor,0.0011603956396259909,0.6999999999999998,1.0
Australia,surge,100.0,nonpoor,0.0012393976737869075,0.5385999999999999,1.0
