country,income_cat,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,wprime,dWref,dWtot_currency,risk,resilience,risk_to_assets,income_losses_pre,income_losses_post
Antigua and Barbuda,poor,21013.01763,20777.613080000006,100963,0.0103,0.23393000000000005,14353.37881,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4166666666666667,0.4005106416086056,1,0.12371490701349915,0.0,0.0,0.0,0.0,0.0,0.153,1084.6240077083144,0.0,0.0,0.0,0.0,0.0,0.0,0.09960696021432389,0.0,0.0,0.0,2301.5728287279403,1.0,0.3999999999999999,0.2688709186813893,0.3,0.27599999999999997,0.0,4.823919041996305e-09,0.0,0.0,0.0,,,0.0,0.0
Antigua and Barbuda,total,21013.01763,20777.613080000006,100963,0.0103,0.23393000000000005,14353.37881,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4166666666666667,0.4005106416086056,1,0.12371490701349915,0.0,0.0,0.0,0.0,0.0,0.15300000000000005,21013.017630000017,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,52465.56632204231,1.0,0.40000000000000013,0.1639049599723744,0.23400000000000007,0.21528000000000005,0.0,4.823919041996305e-09,0.0,0.0,0.0,,,0.0,0.0
Argentina,nonpoor,18489.43489,10405.0,43847430,0.05,0.91893,12449.21685,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.4,0.2695495148851759,1,0.14837618405,29.829451242291213,1307944775.2847774,1.7150576314899933e-07,7.520086944272328,3.107020621600358,0.06069045,21961.25091456324,29.94485924532162,36.39585211068111,35.87256050063527,29.829451242291213,1.7150576314899933e-07,0.0010936273796094285,1.1684269918981205,2.9611146657751464,8.310760417259,2.4378230557293072,81715.82799734118,1.0,0.7999999999999997,0.15172011000000002,0.39736573749999987,0.33378721949999984,29.33510410215442,5.846434447676074e-09,1.743959312982052e-07,1286268923.661929,0.0015865873822904287,1.0168517261235996,0.001613324118327946,6.043109258344053,6.5664008683898984
Argentina,poor,18489.43489,10405.0,43847430,0.05,0.91893,12449.21685,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.4,0.2695495148851759,1,0.14837618405,11.532893948905718,505687760.1220671,5.626520742514558e-07,24.67084744009552,12.428082486401433,0.010992220000000002,4602.170791747038,11.07126193678413,11.169694820642833,13.262861260826185,11.532893948905718,5.626520742514558e-07,0.0012178028910770297,0.32629203240751575,0.5836238233008482,9.125421352787052,2.6767902634842025,16105.861928017697,1.0,0.7999999999999998,0.20125266800000002,0.6999999999999998,0.5879999999999997,96.23849874432561,5.846434447676074e-09,6.742630846427734e-08,4219810836.9969053,0.005205053551765183,0.11983659449577312,0.000623755891811668,1.7299673119204666,-0.3631991282628846
Argentina,total,18489.43489,10405.0,43847430,0.05,0.91893,12449.21685,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.4,0.2695495148851759,1,0.14837618405,26.17013978361412,1147493372.2522354,2.497350253694906e-07,10.950239043436966,2.4856164972802866,0.050750804,18489.434889999997,26.170139783614115,31.35062065267345,31.35062065267345,26.17013978361412,2.497350253694906e-07,0.0011184624819029492,0.9999999999999996,2.485616497280287,8.473692604364611,2.4856164972802866,68593.83478347647,1.0,0.8,0.1616266216,0.45789258999999977,0.3846297755999999,42.71578303058865,5.846434447676074e-09,1.5300200673141968e-07,1872977306.328924,0.0023102806161853793,0.6126573815789296,0.0014154104730246904,5.1804808690593305,5.1804808690593305
Armenia,nonpoor,8190.239289,8174.366731999998,2924816,0.079,0.62558,3606.152057,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1,0.35007934692700005,18.59800545205241,54395743.91425012,3.7481334897428247e-07,1.0962600800935647,0.5330155066772957,0.025060040000000002,9429.432356815778,17.74763153815504,22.978059210782817,22.889553638988346,18.59800545205241,3.7481334897428247e-07,0.00315070946397506,1.0443096944345411,0.5157576219320856,2.5132473537506703,0.42725205013761397,27015.099529453375,1.0,0.39999999999999986,0.31968555500000007,0.23750000000000002,0.21849999999999997,18.903737709547748,1.982747299678067e-08,3.6875145089454883e-07,55289954.51268861,0.0023080812467758593,0.9838268885131154,0.002270752391450966,4.2915481869359375,4.3800537587304085
Armenia,poor,8190.239289,8174.366731999998,2924816,0.079,0.62558,3606.152057,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1,0.35007934692700005,3.0996705828133226,9065966.115341734,6.444275403104707e-07,1.8848319807407095,2.1320620267091828,0.0044171390000000005,3233.4670177368807,6.501166238402792,8.030690512948809,8.384712800126698,3.0996705828133226,6.444275403104707e-07,0.0031059752222967188,0.8227612222618351,0.06903153898083969,2.4885519185807436,0.4230538261587263,3615.8339051832586,1.0,0.3999999999999999,0.7340743779000004,0.29999999999999993,0.2759999999999998,32.501748478744844,1.982747299678067e-08,6.145863477964656e-08,95061633.97860858,0.003968351513538403,0.09536934866259311,0.00037845909911037306,5.285042217313375,4.931019930135486
Armenia,total,8190.239289,8174.366731999998,2924816,0.079,0.62558,3606.152057,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1,0.35007934692700005,15.498338478204593,45329788.35446845,4.287361872415201e-07,1.2539744602229939,0.4264124053418366,0.020931459800000003,8190.239288999999,15.498338478204593,19.988585471216027,19.988585471216027,15.498338478204593,4.287361872415201e-07,0.003141762615639393,1.0,0.4264124053418366,2.5083082667166856,0.42641240534183644,22335.246404599355,1.0,0.4000000000000001,0.40256331958000013,0.24999999999999997,0.22999999999999998,21.62333986338717,1.982747299678067e-08,3.072928876715684e-07,63244290.405872606,0.0026401353001283684,0.7167411961390163,0.0018922937329828476,4.490246993011434,4.490246993011434
Australia,nonpoor,44260.57597,44414.02948000001,24127159,0.073,0.89554,49927.81951,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.27360239086009513,1,0.158996,79.32276753015287,1913833024.520036,1.243669398163453e-07,3.000620931292395,4.250576202147206,0.702807,51230.03502098644,75.98170965477266,92.07582097660314,91.31348838724183,79.32276753015287,1.243669398163453e-07,0.0007970373355284118,0.998898334390931,4.09487747719067,4.544379392494578,3.3325448878293593,194805.0860523672,1.0,1.0,0.19628070000000003,0.6385999999999998,0.5108799999999999,78.83165430177363,1.5776269179923474e-09,1.2514173326521852e-07,1901983857.571926,0.0017810806247800762,1.0062298987980034,0.0017921765768235407,11.99072085708896,12.753053446450267
Australia,poor,44260.57597,44414.02948000001,24127159,0.073,0.89554,49927.81951,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.27360239086009513,1,0.158996,6.311054934145402,152267825.85386065,1.4460045548535077e-07,3.4887981809674793,17.002304808588825,0.4856016000000001,16382.739766054186,19.67528643566633,20.596084409107366,23.645414766552605,6.311054934145402,1.4460045548535077e-07,0.000887536641455958,1.0044066624362744,0.6227948998261451,5.007443532642802,3.6721252572713903,29628.142656136995,1.0,1.0,0.62656016,0.3,0.24000000000000007,91.65693982286133,1.5776269179923474e-09,9.956490145036208e-09,2211421560.559607,0.0020708483297864626,0.06885517830229022,0.0001425886309844468,17.334359832407202,14.285029474961963
Australia,total,44260.57597,44414.02948000001,24127159,0.073,0.89554,49927.81951,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.27360239086009513,1,0.158996,64.72042501095139,1561519984.7868009,1.2841364295014642e-07,3.098256381227412,3.4004609617177657,0.6593659200000002,44260.57597000003,64.7204250109514,77.77987366310398,77.77987366310398,64.72042501095139,1.2841364295014642e-07,0.0008151371967139213,1.0,3.4004609617177666,4.636992220524224,3.4004609617177666,161769.6973731212,1.0,1.0,0.28233659200000016,0.5708799999999998,0.456704,81.39671140599118,1.5776269179923474e-09,1.0210468464118208e-07,1963871398.169463,0.001839034165781354,0.7951233396658782,0.0014622589876557225,13.059448652152597,13.059448652152597
Austria,nonpoor,44438.72482,44143.70016,8747358,0.079,0.66032,44176.51522,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8916666666666666,0.23227851820729006,1,0.41677551037,53.59055193163061,468775743.1635645,8.112711370408728e-08,0.7096479070763574,10.693983433242016,0.6850328,51189.90944714734,52.9867383526187,63.219477210121404,61.610081866847736,53.59055193163061,8.112711370408728e-08,0.0009762753245619384,1.134494650711077,9.994579050910833,11.754930431267029,8.385183707637148,223505.16040076525,1.0,1.0,0.47666762999999973,0.30699999999999994,0.24559999999999998,51.714655208403585,1.5687451337953462e-09,8.40699175601523e-08,452366602.95447075,0.001163729504342775,1.0362739868547395,0.0012059426130857775,8.019529935217129,9.628925278490797
Austria,poor,44438.72482,44143.70016,8747358,0.079,0.66032,44176.51522,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8916666666666666,0.23227851820729006,1,0.41677551037,16.323097266911816,142783975.46249926,9.845177645257781e-08,0.8611929343666682,42.77593373296806,0.48613950000000017,17433.986311410506,18.738351582959467,15.350349172716113,21.787930545810845,16.323097266911816,9.845177645257781e-08,0.0010871261408646282,0.462021397155693,2.7976175293247305,12.946540517410465,9.235198902419466,62562.11006452873,1.0,1.0,0.5657803299999999,0.3,0.24000000000000002,62.7582991855333,1.5687451337953462e-09,2.5606779405936025e-08,548969310.4469682,0.0014122434754763357,0.26009464052962294,0.0003673169590943229,5.464833278899029,-0.972748094195703
Austria,total,44438.72482,44143.70016,8747358,0.079,0.66032,44176.51522,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8916666666666666,0.23227851820729006,1,0.41677551037,46.13706099868685,403577389.62335145,8.459204625378539e-08,0.7399569125344196,8.555186746593614,0.64525414,44438.72481999999,46.137060998686856,53.645651602640356,53.645651602640356,46.13706099868685,8.459204625378539e-08,0.0009984454878224766,1.0,8.555186746593614,11.99325244849572,8.555186746593613,191316.550333518,1.0,1.0,0.49449016999999995,0.3056,0.24448,53.92338400382953,1.5687451337953462e-09,7.237728992930905e-08,471687144.45297027,0.0012134322985694875,0.8556039620104384,0.0010382174822874868,7.5085906039535075,7.5085906039535075
Azerbaijan,nonpoor,16001.3234,15994.00974,9762274,0.084,0.54895,3876.936433,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.2375,0.5982212831852317,1,0.425623651944,4.492001260354228,43852147.1119233,3.8083041642533135e-08,0.3717770872678185,0.0,0.06077156,18316.823959616915,4.215404288066585,6.358677186693524,6.358677186693524,4.492001260354228,3.8083041642533135e-08,0.0005777535224267317,1.0404142003120702,0.0,0.391903920088346,0.0,32736.606153153334,1.0,0.0,0.392130452,0.23750000000000002,0.23750000000000002,5.244977741603893,7.260858581048524e-09,3.261578589732378e-08,51202909.837438405,0.00032778399701639013,0.856438574509678,0.0002807268591518017,1.8666759263392958,1.8666759263392958
Azerbaijan,poor,16001.3234,15994.00974,9762274,0.084,0.54895,3876.936433,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.2375,0.5982212831852317,1,0.425623651944,0.5393397977935777,5265182.8851655,6.601657030152805e-08,0.6444718478237794,0.0,0.042660260000000005,6739.321161532345,1.6457276869441477,2.482478638669629,2.482478638669629,0.5393397977935777,6.601657030152805e-08,0.0006433543298746664,0.8383431987517195,0.0,0.41376023277403323,0.0,2794.4155226697976,1.0,0.0,0.8613949879999999,0.2999999999999998,0.2999999999999998,9.092116251077671,7.260858581048524e-09,3.916069998910474e-09,88759730.08287302,0.0005682102676005955,0.05931950086204086,3.370594945875399e-05,1.9431388408760515,1.9431388408760515
Azerbaijan,total,16001.3234,15994.00974,9762274,0.084,0.54895,3876.936433,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.2375,0.5982212831852317,1,0.425623651944,3.7014689678420982,36134754.26657177,4.366974737433213e-08,0.4263160393790108,0.0,0.057149300000000014,16001.323400000003,3.7014689678420987,5.5834374770887445,5.5834374770887445,3.7014689678420982,4.366974737433213e-08,0.0005908736839163188,0.9999999999999999,0.0,0.39627518262548345,0.0,26748.16802705662,1.0,0.0,0.4859833592000001,0.25,0.25,6.014405443498651,7.260858581048524e-09,2.6875842717641122e-08,58714273.88652535,0.0003758692511332314,0.6154338949402304,0.00023132267721319219,1.8819685092466463,1.8819685092466463
Bangladesh,nonpoor,3319.353556,3319.353556,162951560,0.086,0.35035,1358.779752,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6166666666666667,0.2897089076246591,1,0.138720230564,68.70260311436586,11195196353.546772,5.617771117670919e-06,915.4245673474195,7.433071047130209,0.09956344000000002,3794.643223678037,68.89291585406507,84.63033568147515,83.84252282411794,68.70260311436586,5.617771117670919e-06,0.012253225633287701,1.2012956314324923,6.737818935309827,13.235306595835524,5.950006077952603,12982.332550713125,1.0,0.7999999999999998,0.15577692600000004,0.5141510725658422,0.4318869009553076,73.09975849004054,7.685074798757796e-08,5.279846438032719e-06,11911719681.575352,0.022022287549907666,0.9398471969469806,0.02069758522414111,15.139919709752078,15.927732567109288
Bangladesh,poor,3319.353556,3319.353556,162951560,0.086,0.35035,1358.779752,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6166666666666667,0.2897089076246591,1,0.138720230564,16.488303664605784,2686794803.901229,4.517345216394391e-06,736.1084500700034,29.732284188520836,0.03864263,1418.1948852878536,15.727052705808976,15.988536153899103,19.139787583327994,16.488303664605784,4.517345216394391e-06,0.012210676760538518,0.19481747427003016,2.7810084472815224,13.19584278162045,5.932259876710415,5358.4070506475955,1.0,0.7999999999999998,0.06712261900000002,0.3,0.252,58.78075795858965,7.685074798757796e-08,1.2671384696712772e-06,9578416207.334599,0.01770849563534402,0.2805051216968246,0.004967323723259863,2.65148391872221,-0.4997675107066808
Bangladesh,total,3319.353556,3319.353556,162951560,0.086,0.35035,1358.779752,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6166666666666667,0.2897089076246591,1,0.138720230564,58.25974322441386,9493516043.617666,5.397685937415613e-06,879.5613438919365,5.946456837704168,0.08737927799999998,3319.353556000001,58.25974322441385,70.90197577595994,70.90197577595994,58.25974322441386,5.397685937415613e-06,0.012244715858737865,0.9999999999999999,5.946456837704167,13.227413832992513,5.946456837704166,11457.54745070002,1.0,0.8000000000000002,0.13804606460000002,0.471320858052674,0.3959095207642462,70.23595838375037,7.685074798757796e-08,4.4773048443604325e-06,11445058986.727201,0.02115952916699494,0.8294859864529549,0.017551532923964868,12.64223255154608,12.64223255154608
Belarus,nonpoor,16752.09877,16742.2555,9507120,0.096,0.77046,4989.254611,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5541666666666667,0.3864445367538237,1,0.417172357288,74.55557752347045,708808822.1849366,5.334414215631473e-07,5.071491607771429,4.612750821836411,0.19582919999999998,18932.344615981187,70.47782837583354,92.94903846413301,92.21180975753583,74.55557752347045,5.334414215631473e-07,0.004352465713592133,1.0514018974108341,4.394771781420859,9.000105994097888,3.657543074823669,51625.9906420452,1.0,0.7999999999999998,0.405328849,0.39499999999999985,0.33179999999999976,78.69002906569858,6.779021788361206e-09,5.054138844754591e-07,748115549.1310843,0.0046973236097806615,0.9474590162017061,0.004450521606103833,17.656232234065385,18.393460940662564
Belarus,poor,16752.09877,16742.2555,9507120,0.096,0.77046,4989.254611,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5541666666666667,0.3864445367538237,1,0.417172357288,11.81605850361298,112336686.12086903,6.928086301512695e-07,6.586614783883738,18.45100328734564,0.07855245999999998,8031.115386075224,28.127055094160564,33.851972958510835,36.80088778489959,11.81605850361298,6.928086301512695e-07,0.004577889367502935,0.7943924103566623,0.8719161616622056,9.40190810456833,3.820830988050963,10242.519484838376,1.0,0.7999999999999997,0.7209598029999998,0.3,0.25199999999999995,102.19890889578517,6.779021788361206e-09,8.01013180485431e-08,971617290.7412971,0.006100662985512302,0.11561824515819553,0.0007053479486864904,24.984829281286608,22.035914454897856
Belarus,total,16752.09877,16742.2555,9507120,0.096,0.77046,4989.254611,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5541666666666667,0.3864445367538237,1,0.417172357288,62.007673719498946,589514394.972123,5.653148632807716e-07,5.374516242993889,3.690200657469128,0.17237385199999997,16752.098769999997,62.00767371949894,81.12962536300857,81.12962536300857,62.007673719498946,5.653148632807716e-07,0.0043975504443742935,0.9999999999999997,3.6902006574691275,9.080466416191975,3.6902006574691275,43349.29641060384,1.0,0.7999999999999998,0.4684550397999998,0.3759999999999998,0.3158399999999999,83.39180503171588,6.779021788361206e-09,4.203513711900759e-07,792815897.4531267,0.0049779914849269885,0.7435703507786642,0.0037014868746203643,19.121951643509625,19.121951643509625
Belgium,nonpoor,42094.57905,41945.69212,11348159,0.086,0.97897,41096.1573,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.2166915174374668,1,0.42390653530999994,10.16031807540156,115300905.0102309,1.60680171062775e-08,0.18234241293675696,0.0,0.6023574999999999,48035.13186113144,9.803201889339437,11.254280047827338,11.254280047827338,10.16031807540156,1.60680171062775e-08,0.00014238905135531503,1.0942851355901817,0.0,1.7482597013634755,0.0,230180.75677941606,1.0,0.0,0.4627583350000001,0.31,0.31,9.446986403709413,1.7008616737257398e-09,1.7281295607313388e-08,107205903.7801326,0.00022442287384530607,1.0755089127059667,0.00024136880103571345,1.0939619724257774,1.0939619724257774
Belgium,poor,42094.57905,41945.69212,11348159,0.086,0.97897,41096.1573,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.2166915174374668,1,0.42390653530999994,2.4058864484550138,27302381.9530128,2.6271425727855386e-08,0.29813231631639364,0.0,0.4867135,18332.36780547422,3.834351192703507,4.401915069333921,4.401915069333921,2.4058864484550138,2.6271425727855386e-08,0.00015855656289452626,0.6228594576392743,0.0,1.8454809518307271,0.0,50578.931256127195,1.0,0.0,0.69984452,0.2999999999999998,0.2999999999999998,15.445950798754723,1.7008616737257398e-09,4.092080051513271e-09,175283105.5704456,0.00036693444019022023,0.15576162839059285,5.71543059166193e-05,1.9960286208789069,1.9960286208789069
Belgium,total,42094.57905,41945.69212,11348159,0.086,0.97897,41096.1573,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.2166915174374668,1,0.42390653530999994,8.609431750012254,97701200.3987873,1.810869883059308e-08,0.20550039361268432,0.0,0.5792287,42094.579050000015,8.609431750012254,9.883807052128654,9.883807052128654,8.609431750012254,1.810869883059308e-08,0.0001456225536631573,1.0,0.0,1.7677039514569257,0.0,194260.39167475828,1.0,0.0,0.5101755720000003,0.308,0.308,10.646779282718477,1.7008616737257398e-09,1.4643452496153368e-08,120821344.13819523,0.00025292518711428894,0.8086418926695341,0.00020452590201189467,1.2743753021164004,1.2743753021164004
Belize,nonpoor,7846.015831999999,7831.454486,366954,0.0321,0.43845,4810.565902,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.9615481265045698,1,0.1227468420434,59.20679227125607,21726169.251106493,1.7593454680920973e-06,0.6455988568982675,0.0,0.28647559999999994,9494.560026834211,58.572854265229296,108.45701559701564,108.45701559701564,59.20679227125607,1.7593454680920973e-06,0.019099942794604738,1.1348376796219644,0.0,4.018445958388049,0.0,9983.385958959148,1.0,0.0,0.14152393600000002,0.31049999999999994,0.31049999999999994,83.19390586429589,2.1147528173059982e-08,1.2520773075928976e-06,30528336.532526832,0.010603331378072078,0.7116722271440521,0.007546096456978966,49.25022332575957,49.25022332575957
